identifier,line_no,utility,community,amount,purchased_from,powerhouse_consumption_kwh,peak_consumption_kw,residential_sold_to,commercial_sold_to,com_facil_sold_to,govt_facil_sold_to,unbilled_sold_to,most_recent_fuel_purch_price,fuel_used_gallons,non_fuel_expenses,fuel_cost,total_kwh_purchased,residential_customers,commercial_customers,com_facil_customers,govt_facil_customers,unbilled_customers,other_customers,other_customers_description,diesel_kwh_generated,hydro_kwh_generated,other_1_kwh_type,other_1_kwh_generated,other_2_kwh_type,other_2_kwh_generated,umr_month,fiscal_year,calendar_year
A3311301226225003,0,ALASKA POWER & TELEPHONE,Healy Lake,473.86,0,417,16,1445,969,2294,0,0,3.882,558,0,2166.16,0,11,2,3,0,0,0,NA,5183,0,WIND,0,NA,0,June,2026,2026
A3310801226225003,0,ALASKA POWER & TELEPHONE,Coffman Cove,291.98,0,3420,0,81200,21851,6809,6726,0,3.1068,0,0,0,0,209,53,14,3,0,0,NA,0,0,WIND,0,NA,0,June,2026,2026
A3310901226225003,0,ALASKA POWER & TELEPHONE,Craig,1342.98,see note,25861,10308,300920,351215,91742,49058,0,3.1068,15562,0,48348.02,2522045,677,311,36,25,0,0,NA,0,0,WIND,0,NA,0,June,2026,2026
A3311001226225003,0,ALASKA POWER & TELEPHONE,Dot Lake; Dot Lake Village,2229.26,0,0,0,6906,13879,3222,5273,0,2.7939,0,0,0,0,27,11,6,4,0,0,NA,0,0,WIND,0,NA,0,June,2026,2026
A3310601226225003,0,ALASKA POWER & TELEPHONE,Bettles; Evansville,4724.47,0,3146,84,6864,6749,3007,11863,0,4.9562,2388,0,11835.41,0,29,16,8,14,0,0,NA,31510,0,WIND,0,NA,0,June,2026,2026
A3310701226225003,0,ALASKA POWER & TELEPHONE,Chistochina,7849.88,0,107,0,12973,13261,1034,0,0,2.8105,0,0,0,0,51,18,2,0,0,0,NA,0,0,WIND,0,NA,0,June,2026,2026
A3310101226225003,0,AKHIOK/KAGUYAK ELECTRIC,Akhiok,3111.93,0,2969,99,7236,7946,3427,620,0,5.8711,2760,3000,16204.24,0,29,6,10,1,0,0,NA,25822,0,WIND,0,NA,0,June,2026,2026
A3312201226225003,0,ALASKA POWER & TELEPHONE,Tok; Tanacross,78902.75,0,16610,1508,320539,305961,51587,59088,0,2.7939,58008,0,162068.55,0,814,152,37,47,0,0,NA,886311,0,WIND,0,NA,0,June,2026,2026
A3312301226225003,0,ALASKA POWER & TELEPHONE,Whale Pass,89.38,0,1270,105,26097,12010,403,1388,0,3.1068,3405,0,10578.65,0,87,17,2,3,0,0,NA,46790,0,WIND,0,NA,0,June,2026,2026
A3312001226225003,0,ALASKA POWER & TELEPHONE,Tetlin,4719.49,0,0,0,15806,3197,4984,5824,0,2.7939,0,0,0,0,59,7,5,3,0,0,NA,0,0,WIND,0,NA,0,June,2026,2026
A3312101226225003,0,ALASKA POWER & TELEPHONE,Thorne Bay; Kasaan,615.12,0,5438,0,137243,68866,24327,39123,0,3.1068,0,0,0,0,332,124,26,37,0,0,NA,0,0,WIND,0,NA,0,June,2026,2026
A3310501226225003,0,ALASKA POWER & TELEPHONE,Allakaket; Alatna,17957.69,0,3316,78,15874,2861,8226,7207,0,7.181,3650,0,26210.65,0,71,8,17,7,0,0,NA,41153,0,WIND,0,NA,0,June,2026,2026
A3310200127225003,0,AKIACHAK NATIVE COMMUNITY,Akiachak,26952.62,0,3067,336,71316,18481,14606,21337,2343,4.5565,8743,130895.31,39837.48,0,211,36,12,10,3,0,NA,120653,0,WIND,17278,NA,0,July,2027,2026
A3310400127225003,0,CITY OF AKUTAN,Akutan,13665.15,0,7809,67,11372,10463,7309,196,0,4.2026,3217,10125.44,13519.76,0,43,25,11,1,0,0,NA,24783,14373,WIND,0,NA,0,July,2027,2026
A3310050127225003,0,TDX ADAK GENERATING LLC,Adak,9344.59,NA,11833,0,9930,15279,10561,30836,0,5.53,7927,0,43836.31,0,67,56,13,10,0,0,NA,88069,0,WIND,0,NA,0,July,2027,2026
A3318700127225003,0,CHIGNIK LAGOON POWER UTILITY,Chignik Lagoon,10386.55,NA,981,3,21077,9076,4195,701,0,5.807,1919,3120.99,11143.63,0,69,13,7,1,4,0,NA,20516,24681,WIND,0,NA,0,July,2027,2026
A3318900127225003,0,CHITINA ELECTRIC INC.,Chitina,9784.83,NA,2044,199,10337,28505,3593,1551,383,5.307,6495,15112.53,34468.97,0,50,38,4,3,1,0,NA,47307,0,WIND,0,NA,0,July,2027,2026
A3319000127225003,0,CIRCLE ELECTRIC LLC,Circle,8777.17,NA,2389,49,8513,2120,5525,977,0,5.6988,2114,12349.83,12047.26,0,34,5,6,3,0,0,NA,24307,0,WIND,0,NA,0,July,2027,2026
A3319200127225003,0,CORDOVA ELECTRIC,Cordova: Eyak,59062.72,0,44979,5222,291697,1397120,184347,88127,0,5.2408,3699,0,19385.72,0,750,48,48,45,0,0,NA,23654,2218743,WIND,0,Other,0,July,2027,2026
A3317800127225003,0,ATMAUTLUAK TRIBAL UTILITIES,Atmautluak,18706.02,NA,3433,115,31394,21718,10303,657,217,4.7562,5219,51956.01,24822.61,0,80,9,8,5,2,0,NA,66320,0,WIND,5256,NA,0,July,2027,2026
A3320000127225003,0,GOLOVIN POWER UTILITIES,Golovin,8298.52,0,3250,104,19679,29536,12375,1746,443,3.7068,5468,15042.66,20268.78,0,51,40,11,5,5,0,NA,69936,0,WIND,0,NA,0,July,2027,2026
A3318200127225003,0,CITY OF BUCKLAND,Buckland,15976.63,NA,5339,238,44612,30099,10664,6917,719,5.8711,8370,14192,49141.11,0,108,22,14,6,3,0,NA,105492,0,WIND,0,Solar,5097,July,2027,2026
A3318300127225003,0,GOLD COUNTRY ENERGY,Central,13095.81,NA,1520,79,19946,7305,394,2086,0,5.4848,3101,6892.31,17008.36,0,121,18,1,5,0,0,NA,37559,0,WIND,0,NA,0,July,2027,2026
A3327200127225003,0,TUNTUTULIAK COMMUNITY SERVICES ASSOCIATION,Tuntutuliak,23918.83,NA,6574,200,46582,31489,3337,2358,863,4.6418,7628,34274.55,35407.65,0,155,26,8,5,7,0,NA,101340,0,WIND,0,NA,0,July,2027,2026
A3328900127225003,0,CITY OF WHITE MOUNTAIN,White Mountain,9109.62,0,2599,121,20562,15977,7413,574,0,3.4456,5399,42914.52,18602.79,0,72,26,8,4,0,0,NA,58884,0,WIND,0,NA,0,July,2027,2026
A3324400127225003,0,CITY OF OUZINKIE,Ouzinkie,8656.66,N/A,1446,111,21575,20250,6883,502,0,4.8095,2943,8833.89,14154.36,0,76,23,14,3,0,0,NA,33090,20595,WIND,0,NA,0,July,2027,2026
A3325100127225003,0,PUVURNAQ POWER COMPANY,Kongiganak,21542.57,0,4183,184,47871,15007,6625,7719,852,4.701,31040,135579.86,145919.04,0,165,14,5,2,10,0,NA,91780,0,WIND,0,NA,0,July,2027,2026
A3325400127225003,0,TDX CORPORATION,Sand Point,49414.39,0,5352,412,84943,123979,34297,23105,118,4.536,21347,0,96829.99,0,224,101,25,15,3,0,NA,296430,0,WIND,0,NA,0,July,2027,2026
A3325600127225003,0,ST. PAUL MUNICIPAL ELECTRIC,St. Paul,27039.55,NA,9514,410,49046,79179,27202,54183,0,6.55,18444,37000,120808.2,0,118,106,26,15,0,0,NA,225792,0,WIND,0,NA,0,July,2027,2026
A3325800127225003,0,TAKOTNA COMMUNITY ASSOC INC,Takotna,7735.07,0,2242,35,7297,4274,4789,923,72,5.5141,2952,0,16277.62,0,28,15,5,2,1,0,NA,19708,0,WIND,0,NA,0,July,2027,2026
A3326000127225003,0,TANANA POWER COMPANY INC.,Tanana,12676.04,NA,1834,188,26042,39293,13276,6700,0,3.7389,7083,32207.54,26482.63,0,108,42,6,6,0,0,NA,95970,0,WIND,0,NA,0,July,2027,2026
A3326300127225003,0,CITY OF TENAKEE SPRINGS,Tenakee Springs,10253.33,NA,1250,100,23792,4586,2215,202,0,5.73,2924,4783.88,16754.52,0,133,26,15,1,0,0,NA,35931,0,WIND,0,NA,0,July,2027,2026
A3322900127225003,0,NAPAKIAK IRCINRAQ,Napakiak,10431.48,AVEC,0,0,25535,7745,2107,1326,4555,0.4279,0,55390.28,0,36613,92,8,4,8,5,0,NA,0,0,WIND,0,NA,0,July,2027,2026
A3323000127225003,0,NAPASKIAK ELECTRIC UTILITY,Napaskiak,11775.56,0,2364,325,29777,23818,2344,30,1412,4.6184,5838,42274.19,26962.22,0,105,25,5,1,11,0,NA,72069,0,WIND,0,NA,0,July,2027,2026
A3323200127225003,0,NELSON LAGOON ELECTRICAL COOP,Nelson Lagoon,8570.25,0,1062,100,11900,24504,2318,709,0,5.33,3797,2410,20238.01,0,33,23,8,2,0,0,NA,28121,0,WIND,0,Other,0,July,2027,2026
A3322000127225003,0,TDX MANLEY GENERATING LLC,Manley Hot Springs,13188.74,NA,4566,102,14731,19489,3541,4940,0,4.04,2826,0,11417.04,0,81,22,10,4,0,0,NA,28022,0,WIND,0,Solar,23160,July,2027,2026
A3322300127225003,0,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,Chuathbaluk,5184.18,0,1019,40,5548,5009,1596,180,0,4.6999,1490,15327.75,7002.85,0,25,3,9,3,1,0,NA,14827,0,WIND,0,NA,0,July,2027,2026
A3322400127225003,0,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,Crooked Creek,6416.56,0,1480,46,7326,8964,2977,1854,0,4.6999,3213,15382.88,15100.78,0,26,10,4,4,0,0,NA,23188,0,WIND,0,NA,0,July,2027,2026
A3322500127225003,0,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,Red Devil,1695.64,0,267,26,2284,1009,0,195,0,4.6999,760,15327.75,3571.92,0,11,4,0,2,0,0,NA,3902,0,WIND,0,NA,0,July,2027,2026
A3322600127225003,0,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,Sleetmute,5288.12,0,1528,39,5265,4180,3753,2646,0,4.6999,2503,15327.75,11763.85,0,25,6,5,3,1,0,NA,18637,0,WIND,0,NA,0,July,2027,2026
A3322700127225003,0,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,Stony River,2423.94,0,3004,32,2706,2121,1289,0,0,4.6999,1711,15327.75,8041.53,0,15,5,4,1,0,0,NA,9653,0,WIND,0,NA,0,July,2027,2026
A3321800127225003,0,LEVELOCK ELECTRICAL COOP,Levelock,8247.51,NA,2230,90,9563,13553,4464,489,639,4.9467,3070,10502.09,15186.37,0,31,23,8,3,10,0,NA,34548,0,WIND,0,NA,0,July,2027,2026
A3320500127225003,0,ILIAMNA NEWHALEN NONDALTON,Iliamna; Newhalen; Nondalton,26798.37,NA,20397,1275,76318,141745,18520,18686,0,4.5834,399,0,1828.78,0,189,98,15,12,0,0,NA,5070,297600,WIND,0,NA,0,July,2027,2026
A3320600127225003,0,IPNATCHIAQ ELECTRIC COMPANY,Deering,15084.01,NA,2382,115,17080,23049,12846,2030,288,4.15,4958,25834.77,20575.7,0,46,14,5,5,3,0,NA,49891,0,WIND,2200,Solar,5898,July,2027,2026
A3326500227225003,0,INSIDE PASSAGE ELECTRIC,Angoon,30072.8,NA,5791,333,64640,90320,13134,2844,0,4.2639,13707,0,58445.28,0,194,32,7,8,0,0,NA,187913,0,WIND,0,NA,0,August,2027,2026
A3326900227225003,0,INSIDE PASSAGE ELECTRIC,Chilkat Valley/Klukwan,34195.77,NA,4126,307,69844,35129,10884,4992,0,4.2639,0,0,0,0,278,28,11,18,0,0,NA,0,142920,WIND,0,NA,0,August,2027,2026
