id,identifier,project_code,sales_reporting_name,date,calendar_year,calendar_month,column,raw_value,source
A3320100726225003_total_kwh_purchased,A3320100726225003,332010,Gustavus,2026-01-01,2026,1,total_kwh_purchased,146900,outlier_check
A3320100726225003_com_facil_sold_to,A3320100726225003,332010,Gustavus,2026-01-01,2026,1,com_facil_sold_to,5945,outlier_check
A3320100726225003_govt_facil_sold_to,A3320100726225003,332010,Gustavus,2026-01-01,2026,1,govt_facil_sold_to,119354,outlier_check
A3320100826225003_total_kwh_purchased,A3320100826225003,332010,Gustavus,2026-02-01,2026,2,total_kwh_purchased,329310,outlier_check
A3320100826225003_govt_facil_sold_to,A3320100826225003,332010,Gustavus,2026-02-01,2026,2,govt_facil_sold_to,132895,outlier_check
A3320100926225003_fuel_used_gallons,A3320100926225003,332010,Gustavus,2026-03-01,2026,3,fuel_used_gallons,9428,outlier_check
A3320100926225003_diesel_kwh_generated,A3320100926225003,332010,Gustavus,2026-03-01,2026,3,diesel_kwh_generated,136440,outlier_check
A3320100926225003_total_kwh_purchased,A3320100926225003,332010,Gustavus,2026-03-01,2026,3,total_kwh_purchased,211860,outlier_check
A3320100926225003_govt_facil_sold_to,A3320100926225003,332010,Gustavus,2026-03-01,2026,3,govt_facil_sold_to,117514,outlier_check
A3320101026225003_fuel_used_gallons,A3320101026225003,332010,Gustavus,2026-04-01,2026,4,fuel_used_gallons,9416,outlier_check
A3320101026225003_diesel_kwh_generated,A3320101026225003,332010,Gustavus,2026-04-01,2026,4,diesel_kwh_generated,138347,outlier_check
A3320101026225003_total_kwh_purchased,A3320101026225003,332010,Gustavus,2026-04-01,2026,4,total_kwh_purchased,210117,outlier_check
A3320101026225003_govt_facil_sold_to,A3320101026225003,332010,Gustavus,2026-04-01,2026,4,govt_facil_sold_to,129052,outlier_check
A3320101126225003_total_kwh_purchased,A3320101126225003,332010,Gustavus,2026-05-01,2026,5,total_kwh_purchased,330489,outlier_check
A3320101126225003_govt_facil_sold_to,A3320101126225003,332010,Gustavus,2026-05-01,2026,5,govt_facil_sold_to,122707,outlier_check
A3320101226225003_total_kwh_purchased,A3320101226225003,332010,Gustavus,2026-06-01,2026,6,total_kwh_purchased,371393,outlier_check
A3320101226225003_govt_facil_sold_to,A3320101226225003,332010,Gustavus,2026-06-01,2026,6,govt_facil_sold_to,109314,outlier_check
A3311200618225003_fuel_used_gallons,A3311200618225003,331120,"Haines, Covenant Life",2017-12-01,2017,12,fuel_used_gallons,10133,outlier_check
A3311200618225003_diesel_kwh_generated,A3311200618225003,331120,"Haines, Covenant Life",2017-12-01,2017,12,diesel_kwh_generated,128942,outlier_check
A3311200718225003_fuel_used_gallons,A3311200718225003,331120,"Haines, Covenant Life",2018-01-01,2018,1,fuel_used_gallons,11553,outlier_check
A3311200718225003_diesel_kwh_generated,A3311200718225003,331120,"Haines, Covenant Life",2018-01-01,2018,1,diesel_kwh_generated,156150,outlier_check
A3311200818225003_fuel_used_gallons,A3311200818225003,331120,"Haines, Covenant Life",2018-02-01,2018,2,fuel_used_gallons,17208,outlier_check
A3311200818225003_diesel_kwh_generated,A3311200818225003,331120,"Haines, Covenant Life",2018-02-01,2018,2,diesel_kwh_generated,224076,outlier_check
A3311200918225003_fuel_used_gallons,A3311200918225003,331120,"Haines, Covenant Life",2018-03-01,2018,3,fuel_used_gallons,14361,outlier_check
A3311200918225003_diesel_kwh_generated,A3311200918225003,331120,"Haines, Covenant Life",2018-03-01,2018,3,diesel_kwh_generated,187324,outlier_check
A3311201018225003_fuel_used_gallons,A3311201018225003,331120,"Haines, Covenant Life",2018-04-01,2018,4,fuel_used_gallons,15088,outlier_check
A3311201018225003_diesel_kwh_generated,A3311201018225003,331120,"Haines, Covenant Life",2018-04-01,2018,4,diesel_kwh_generated,203840,outlier_check
A3311201118225003_fuel_used_gallons,A3311201118225003,331120,"Haines, Covenant Life",2018-05-01,2018,5,fuel_used_gallons,39788,outlier_check
A3311201118225003_diesel_kwh_generated,A3311201118225003,331120,"Haines, Covenant Life",2018-05-01,2018,5,diesel_kwh_generated,558168,outlier_check
A3311200119225003_fuel_used_gallons,A3311200119225003,331120,"Haines, Covenant Life",2018-07-01,2018,7,fuel_used_gallons,7959,outlier_check
A3311200119225003_diesel_kwh_generated,A3311200119225003,331120,"Haines, Covenant Life",2018-07-01,2018,7,diesel_kwh_generated,92900,outlier_check
A3311200520225003_fuel_used_gallons,A3311200520225003,331120,"Haines, Covenant Life",2019-11-01,2019,11,fuel_used_gallons,8367,outlier_check
A3311200520225003_diesel_kwh_generated,A3311200520225003,331120,"Haines, Covenant Life",2019-11-01,2019,11,diesel_kwh_generated,113104,outlier_check
A3311200621225003_fuel_used_gallons,A3311200621225003,331120,"Haines, Covenant Life",2020-12-01,2020,12,fuel_used_gallons,22909,outlier_check
A3311200621225003_diesel_kwh_generated,A3311200621225003,331120,"Haines, Covenant Life",2020-12-01,2020,12,diesel_kwh_generated,323180,outlier_check
A3311200721225003_fuel_used_gallons,A3311200721225003,331120,"Haines, Covenant Life",2021-01-01,2021,1,fuel_used_gallons,27285,outlier_check
A3311200721225003_diesel_kwh_generated,A3311200721225003,331120,"Haines, Covenant Life",2021-01-01,2021,1,diesel_kwh_generated,374509,outlier_check
A3311200821225003_fuel_used_gallons,A3311200821225003,331120,"Haines, Covenant Life",2021-02-01,2021,2,fuel_used_gallons,21229,outlier_check
A3311200821225003_diesel_kwh_generated,A3311200821225003,331120,"Haines, Covenant Life",2021-02-01,2021,2,diesel_kwh_generated,300037,outlier_check
A3311200921225003_fuel_used_gallons,A3311200921225003,331120,"Haines, Covenant Life",2021-03-01,2021,3,fuel_used_gallons,18012,outlier_check
A3311200921225003_diesel_kwh_generated,A3311200921225003,331120,"Haines, Covenant Life",2021-03-01,2021,3,diesel_kwh_generated,250360,outlier_check
A3311201021225003_fuel_used_gallons,A3311201021225003,331120,"Haines, Covenant Life",2021-04-01,2021,4,fuel_used_gallons,24837,outlier_check
A3311201021225003_diesel_kwh_generated,A3311201021225003,331120,"Haines, Covenant Life",2021-04-01,2021,4,diesel_kwh_generated,359757,outlier_check
A3311201121225003_fuel_used_gallons,A3311201121225003,331120,"Haines, Covenant Life",2021-05-01,2021,5,fuel_used_gallons,8619,outlier_check
A3311201121225003_diesel_kwh_generated,A3311201121225003,331120,"Haines, Covenant Life",2021-05-01,2021,5,diesel_kwh_generated,124521,outlier_check
A3311200622225003_fuel_used_gallons,A3311200622225003,331120,"Haines, Covenant Life",2021-12-01,2021,12,fuel_used_gallons,16668,outlier_check
A3311200622225003_diesel_kwh_generated,A3311200622225003,331120,"Haines, Covenant Life",2021-12-01,2021,12,diesel_kwh_generated,230977,outlier_check
A3311200722225003_fuel_used_gallons,A3311200722225003,331120,"Haines, Covenant Life",2022-01-01,2022,1,fuel_used_gallons,55522,outlier_check
A3311200722225003_diesel_kwh_generated,A3311200722225003,331120,"Haines, Covenant Life",2022-01-01,2022,1,diesel_kwh_generated,773846,outlier_check
A3311200822225003_fuel_used_gallons,A3311200822225003,331120,"Haines, Covenant Life",2022-02-01,2022,2,fuel_used_gallons,14710,outlier_check
A3311200822225003_diesel_kwh_generated,A3311200822225003,331120,"Haines, Covenant Life",2022-02-01,2022,2,diesel_kwh_generated,201804,outlier_check
A3311201022225003_fuel_used_gallons,A3311201022225003,331120,"Haines, Covenant Life",2022-04-01,2022,4,fuel_used_gallons,8896,outlier_check
A3311201022225003_diesel_kwh_generated,A3311201022225003,331120,"Haines, Covenant Life",2022-04-01,2022,4,diesel_kwh_generated,124862,outlier_check
A3311201122225003_fuel_used_gallons,A3311201122225003,331120,"Haines, Covenant Life",2022-05-01,2022,5,fuel_used_gallons,21819,outlier_check
A3311201122225003_diesel_kwh_generated,A3311201122225003,331120,"Haines, Covenant Life",2022-05-01,2022,5,diesel_kwh_generated,312828,outlier_check
A3311200723225003_fuel_used_gallons,A3311200723225003,331120,"Haines, Covenant Life",2023-01-01,2023,1,fuel_used_gallons,11318,outlier_check
A3311200723225003_diesel_kwh_generated,A3311200723225003,331120,"Haines, Covenant Life",2023-01-01,2023,1,diesel_kwh_generated,153452,outlier_check
A3311201123225003_fuel_used_gallons,A3311201123225003,331120,"Haines, Covenant Life",2023-05-01,2023,5,fuel_used_gallons,11758,outlier_check
A3311201123225003_diesel_kwh_generated,A3311201123225003,331120,"Haines, Covenant Life",2023-05-01,2023,5,diesel_kwh_generated,171099,outlier_check
A3311200324225003_fuel_used_gallons,A3311200324225003,331120,"Haines, Covenant Life",2023-09-01,2023,9,fuel_used_gallons,6462,outlier_check
A3311200324225003_diesel_kwh_generated,A3311200324225003,331120,"Haines, Covenant Life",2023-09-01,2023,9,diesel_kwh_generated,89214,outlier_check
A3311201025225003_diesel_kwh_generated,A3311201025225003,331120,"Haines, Covenant Life",2025-04-01,2025,4,diesel_kwh_generated,66559,outlier_check
A3311200726225003_residential_sold_to,A3311200726225003,331120,"Haines, Covenant Life",2026-01-01,2026,1,residential_sold_to,747617,outlier_check
A3311400622225003_powerhouse_consumption_kwh,A3311400622225003,331140,Hollis,2021-12-01,2021,12,powerhouse_consumption_kwh,2768,outlier_check
A3311400722225003_powerhouse_consumption_kwh,A3311400722225003,331140,Hollis,2022-01-01,2022,1,powerhouse_consumption_kwh,3165,outlier_check
A3311400822225003_powerhouse_consumption_kwh,A3311400822225003,331140,Hollis,2022-02-01,2022,2,powerhouse_consumption_kwh,2770,outlier_check
A3311401022225003_powerhouse_consumption_kwh,A3311401022225003,331140,Hollis,2022-04-01,2022,4,powerhouse_consumption_kwh,2801,outlier_check
A3311400526225003_most_recent_fuel_purch_price,A3311400526225003,331140,Hollis,2025-11-01,2025,11,most_recent_fuel_purch_price,34294,outlier_check
A3313500616225003_fuel_used_gallons,A3313500616225003,331350,Holy Cross,2015-12-01,2015,12,fuel_used_gallons,6581,outlier_check
A3313500617225003_fuel_used_gallons,A3313500617225003,331350,Holy Cross,2016-12-01,2016,12,fuel_used_gallons,13564,outlier_check
A3313500618225003_fuel_used_gallons,A3313500618225003,331350,Holy Cross,2017-12-01,2017,12,fuel_used_gallons,-236,outlier_check
A3313500620225003_fuel_used_gallons,A3313500620225003,331350,Holy Cross,2019-12-01,2019,12,fuel_used_gallons,9198,outlier_check
A3313501223225003_fuel_used_gallons,A3313501223225003,331350,Holy Cross,2023-06-01,2023,6,fuel_used_gallons,0,outlier_check
A3313500724225003_residential_sold_to,A3313500724225003,331350,Holy Cross,2024-01-01,2024,1,residential_sold_to,37724,outlier_check
A3313500725225003_residential_sold_to,A3313500725225003,331350,Holy Cross,2025-01-01,2025,1,residential_sold_to,38362,outlier_check
A3313501125225003_fuel_used_gallons,A3313501125225003,331350,Holy Cross,2025-05-01,2025,5,fuel_used_gallons,0,outlier_check
A3313500626225003_commercial_sold_to,A3313500626225003,331350,Holy Cross,2025-12-01,2025,12,commercial_sold_to,10110,outlier_check
A3313500726225003_residential_sold_to,A3313500726225003,331350,Holy Cross,2026-01-01,2026,1,residential_sold_to,40367,outlier_check
A3313500726225003_commercial_sold_to,A3313500726225003,331350,Holy Cross,2026-01-01,2026,1,commercial_sold_to,10796,outlier_check
A3313500826225003_commercial_sold_to,A3313500826225003,331350,Holy Cross,2026-02-01,2026,2,commercial_sold_to,10062,outlier_check
A3313500926225003_commercial_sold_to,A3313500926225003,331350,Holy Cross,2026-03-01,2026,3,commercial_sold_to,11129,outlier_check
A3313501126225003_residential_sold_to,A3313501126225003,331350,Holy Cross,2026-05-01,2026,5,residential_sold_to,0,outlier_check
A3326700716225003_powerhouse_consumption_kwh,A3326700716225003,332670,Hoonah,2016-01-01,2016,1,powerhouse_consumption_kwh,18764,outlier_check
A3326701216225003_peak_consumption_kw,A3326701216225003,332670,Hoonah,2016-06-01,2016,6,peak_consumption_kw,1338,outlier_check
A3326700917225003_peak_consumption_kw,A3326700917225003,332670,Hoonah,2017-03-01,2017,3,peak_consumption_kw,1178,outlier_check
A3313600116225003_commercial_sold_to,A3313600116225003,331360,Hooper Bay,2015-07-01,2015,7,commercial_sold_to,67860,outlier_check
A3313600216225003_commercial_sold_to,A3313600216225003,331360,Hooper Bay,2015-08-01,2015,8,commercial_sold_to,71240,outlier_check
A3313600316225003_commercial_sold_to,A3313600316225003,331360,Hooper Bay,2015-09-01,2015,9,commercial_sold_to,73336,outlier_check
A3313600416225003_commercial_sold_to,A3313600416225003,331360,Hooper Bay,2015-10-01,2015,10,commercial_sold_to,73234,outlier_check
A3313600516225003_commercial_sold_to,A3313600516225003,331360,Hooper Bay,2015-11-01,2015,11,commercial_sold_to,87839,outlier_check
A3313600616225003_commercial_sold_to,A3313600616225003,331360,Hooper Bay,2015-12-01,2015,12,commercial_sold_to,95376,outlier_check
A3313600716225003_commercial_sold_to,A3313600716225003,331360,Hooper Bay,2016-01-01,2016,1,commercial_sold_to,99661,outlier_check
A3313600217225003_residential_customers,A3313600217225003,331360,Hooper Bay,2016-08-01,2016,8,residential_customers,109,outlier_check
A3313600417225003_residential_customers,A3313600417225003,331360,Hooper Bay,2016-10-01,2016,10,residential_customers,108,outlier_check
A3313600517225003_powerhouse_consumption_kwh,A3313600517225003,331360,Hooper Bay,2016-11-01,2016,11,powerhouse_consumption_kwh,21013,outlier_check
A3313600517225003_residential_customers,A3313600517225003,331360,Hooper Bay,2016-11-01,2016,11,residential_customers,106,outlier_check
A3313600617225003_powerhouse_consumption_kwh,A3313600617225003,331360,Hooper Bay,2016-12-01,2016,12,powerhouse_consumption_kwh,20478,outlier_check
A3313600717225003_powerhouse_consumption_kwh,A3313600717225003,331360,Hooper Bay,2017-01-01,2017,1,powerhouse_consumption_kwh,16807,outlier_check
A3313600717225003_residential_customers,A3313600717225003,331360,Hooper Bay,2017-01-01,2017,1,residential_customers,106,outlier_check
A3313600817225003_residential_customers,A3313600817225003,331360,Hooper Bay,2017-02-01,2017,2,residential_customers,108,outlier_check
A3313601122225003_com_facil_sold_to,A3313601122225003,331360,Hooper Bay,2022-05-01,2022,5,com_facil_sold_to,130587,outlier_check
A3313600923225003_com_facil_sold_to,A3313600923225003,331360,Hooper Bay,2023-03-01,2023,3,com_facil_sold_to,131754,outlier_check
A3313601223225003_fuel_used_gallons,A3313601223225003,331360,Hooper Bay,2023-06-01,2023,6,fuel_used_gallons,0,outlier_check
A3313601125225003_fuel_used_gallons,A3313601125225003,331360,Hooper Bay,2025-05-01,2025,5,fuel_used_gallons,0,outlier_check
A3313600726225003_commercial_sold_to,A3313600726225003,331360,Hooper Bay,2026-01-01,2026,1,commercial_sold_to,54732,outlier_check
A3313601126225003_commercial_sold_to,A3313601126225003,331360,Hooper Bay,2026-05-01,2026,5,commercial_sold_to,0,outlier_check
A3313601126225003_com_facil_sold_to,A3313601126225003,331360,Hooper Bay,2026-05-01,2026,5,com_facil_sold_to,0,outlier_check
A3313601126225003_govt_facil_sold_to,A3313601126225003,331360,Hooper Bay,2026-05-01,2026,5,govt_facil_sold_to,0,outlier_check
A3320300616225003_unbilled_sold_to,A3320300616225003,332030,Hughes,2015-12-01,2015,12,unbilled_sold_to,245,outlier_check
A3320300618225003_unbilled_sold_to,A3320300618225003,332030,Hughes,2017-12-01,2017,12,unbilled_sold_to,254,outlier_check
A3320300918225003_unbilled_sold_to,A3320300918225003,332030,Hughes,2018-03-01,2018,3,unbilled_sold_to,242,outlier_check
A3320300919225003_diesel_kwh_generated,A3320300919225003,332030,Hughes,2019-03-01,2019,3,diesel_kwh_generated,0,outlier_check
A3320301219225003_diesel_kwh_generated,A3320301219225003,332030,Hughes,2019-06-01,2019,6,diesel_kwh_generated,0,outlier_check
A3320300820225003_diesel_kwh_generated,A3320300820225003,332030,Hughes,2020-02-01,2020,2,diesel_kwh_generated,0,outlier_check
A3320300521225003_commercial_sold_to,A3320300521225003,332030,Hughes,2020-11-01,2020,11,commercial_sold_to,21262,outlier_check
A3320300621225003_commercial_sold_to,A3320300621225003,332030,Hughes,2020-12-01,2020,12,commercial_sold_to,20922,outlier_check
A3320300721225003_commercial_sold_to,A3320300721225003,332030,Hughes,2021-01-01,2021,1,commercial_sold_to,21776,outlier_check
A3320300923225003_fuel_used_gallons,A3320300923225003,332030,Hughes,2023-03-01,2023,3,fuel_used_gallons,7440,outlier_check
A3320300425225003_fuel_used_gallons,A3320300425225003,332030,Hughes,2024-10-01,2024,10,fuel_used_gallons,0,outlier_check
A3313700217225003_residential_customers,A3313700217225003,331370,Huslia,2016-08-01,2016,8,residential_customers,42,outlier_check
A3313700417225003_residential_customers,A3313700417225003,331370,Huslia,2016-10-01,2016,10,residential_customers,41,outlier_check
A3313700517225003_residential_customers,A3313700517225003,331370,Huslia,2016-11-01,2016,11,residential_customers,41,outlier_check
A3313700717225003_residential_customers,A3313700717225003,331370,Huslia,2017-01-01,2017,1,residential_customers,40,outlier_check
A3313700817225003_residential_customers,A3313700817225003,331370,Huslia,2017-02-01,2017,2,residential_customers,40,outlier_check
A3313701223225003_fuel_used_gallons,A3313701223225003,331370,Huslia,2023-06-01,2023,6,fuel_used_gallons,0,outlier_check
A3313701125225003_fuel_used_gallons,A3313701125225003,331370,Huslia,2025-05-01,2025,5,fuel_used_gallons,0,outlier_check
A3313700526225003_commercial_sold_to,A3313700526225003,331370,Huslia,2025-11-01,2025,11,commercial_sold_to,11448,outlier_check
A3313700626225003_commercial_sold_to,A3313700626225003,331370,Huslia,2025-12-01,2025,12,commercial_sold_to,12740,outlier_check
A3313700726225003_residential_sold_to,A3313700726225003,331370,Huslia,2026-01-01,2026,1,residential_sold_to,73964,outlier_check
A3313700726225003_commercial_sold_to,A3313700726225003,331370,Huslia,2026-01-01,2026,1,commercial_sold_to,13309,outlier_check
A3313700826225003_commercial_sold_to,A3313700826225003,331370,Huslia,2026-02-01,2026,2,commercial_sold_to,11094,outlier_check
