id,identifier,project_code,sales_reporting_name,date,calendar_year,calendar_month,column,raw_value,source,carry_forward,annual_average,avg_preceding_proceeding,avg_same_month_other_years,manual_override,decision,comment
A3321600119225003_powerhouse_consumption_kwh,A3321600119225003,332160,Kwigillingok,2018-07-01,2018,7,powerhouse_consumption_kwh,9890,outlier_check,7655,4259,7655,3326,NA,NA,NA
A3321600219225003_powerhouse_consumption_kwh,A3321600219225003,332160,Kwigillingok,2018-08-01,2018,8,powerhouse_consumption_kwh,10199,outlier_check,NA,4259,4943,3726,NA,NA,NA
A3321600619225003_govt_facil_sold_to,A3321600619225003,332160,Kwigillingok,2018-12-01,2018,12,govt_facil_sold_to,1075,outlier_check,712,442,864,585,NA,NA,NA
A3321600719225003_powerhouse_consumption_kwh,A3321600719225003,332160,Kwigillingok,2019-01-01,2019,1,powerhouse_consumption_kwh,9504,outlier_check,6571,5802,4407,3842,NA,NA,NA
A3321600719225003_unbilled_sold_to,A3321600719225003,332160,Kwigillingok,2019-01-01,2019,1,unbilled_sold_to,8514,outlier_check,4844,2654,5128,2353,NA,NA,NA
A3321600420225003_fuel_used_gallons,A3321600420225003,332160,Kwigillingok,2019-10-01,2019,10,fuel_used_gallons,0,outlier_check,7379,6787,7744,8955,NA,NA,NA
A3321600620225003_govt_facil_sold_to,A3321600620225003,332160,Kwigillingok,2019-12-01,2019,12,govt_facil_sold_to,1304,outlier_check,617,465,617,585,NA,NA,NA
A3321600720225003_govt_facil_sold_to,A3321600720225003,332160,Kwigillingok,2020-01-01,2020,1,govt_facil_sold_to,1849,outlier_check,NA,473,NA,487,NA,NA,NA
A3321600720225003_unbilled_sold_to,A3321600720225003,332160,Kwigillingok,2020-01-01,2020,1,unbilled_sold_to,10791,outlier_check,6856,1908,6856,2353,NA,NA,NA
A3321600820225003_govt_facil_sold_to,A3321600820225003,332160,Kwigillingok,2020-02-01,2020,2,govt_facil_sold_to,2458,outlier_check,NA,473,NA,420,NA,NA,NA
A3321600820225003_unbilled_sold_to,A3321600820225003,332160,Kwigillingok,2020-02-01,2020,2,unbilled_sold_to,9496,outlier_check,NA,1908,2217,2440,NA,NA,NA
A3321600920225003_govt_facil_sold_to,A3321600920225003,332160,Kwigillingok,2020-03-01,2020,3,govt_facil_sold_to,1479,outlier_check,NA,473,856,612,NA,NA,NA
A3321600721225003_powerhouse_consumption_kwh,A3321600721225003,332160,Kwigillingok,2021-01-01,2021,1,powerhouse_consumption_kwh,12326,outlier_check,7565,3493,5244,3842,NA,NA,NA
A3321600122225003_amount,A3321600122225003,332160,Kwigillingok,2021-07-01,2021,7,amount,0,outlier_check,12980.72,14431,13233,13358,NA,NA,NA
A3321600322225003_fuel_used_gallons,A3321600322225003,332160,Kwigillingok,2021-09-01,2021,9,fuel_used_gallons,28051,outlier_check,7712,7986,7954,7522,NA,NA,NA
A3321600322225003_fuel_cost,A3321600322225003,332160,Kwigillingok,2021-09-01,2021,9,fuel_cost,90195.19,outlier_check,24797.17,25895,25577,25231,NA,NA,NA
A3321600722225003_fuel_used_gallons,A3321600722225003,332160,Kwigillingok,2022-01-01,2022,1,fuel_used_gallons,34740,outlier_check,9807,8375,9336,7555,NA,NA,NA
A3321600722225003_fuel_cost,A3321600722225003,332160,Kwigillingok,2022-01-01,2022,1,fuel_cost,111703,outlier_check,31533.43,26930,30021,25462,NA,NA,NA
A3321600724225003_residential_customers,A3321600724225003,332160,Kwigillingok,2024-01-01,2024,1,residential_customers,16,outlier_check,113,112,113,99,NA,NA,NA
A3321600625225003_govt_facil_sold_to,A3321600625225003,332160,Kwigillingok,2024-12-01,2024,12,govt_facil_sold_to,1276,outlier_check,729,335,729,585,NA,NA,NA
A3321600725225003_govt_facil_sold_to,A3321600725225003,332160,Kwigillingok,2025-01-01,2025,1,govt_facil_sold_to,1194,outlier_check,NA,324,313,487,NA,NA,NA
A3321600925225003_govt_facil_sold_to,A3321600925225003,332160,Kwigillingok,2025-03-01,2025,3,govt_facil_sold_to,1207,outlier_check,313,324,486,612,NA,NA,NA
A3321600326225003_powerhouse_consumption_kwh,A3321600326225003,332160,Kwigillingok,2025-09-01,2025,9,powerhouse_consumption_kwh,9709,outlier_check,2495,2600,3036,4391,NA,NA,NA
A3321600426225003_pce_eligible_residential_kwh,A3321600426225003,332160,Kwigillingok,2025-10-01,2025,10,pce_eligible_residential_kwh,14964,outlier_check,43112,42343,29609,39649,NA,NA,NA
A3321600526225003_govt_facil_sold_to,A3321600526225003,332160,Kwigillingok,2025-11-01,2025,11,govt_facil_sold_to,1088,outlier_check,294,324,464,553,NA,NA,NA
A3321600626225003_pce_eligible_residential_kwh,A3321600626225003,332160,Kwigillingok,2025-12-01,2025,12,pce_eligible_residential_kwh,8328,outlier_check,16106,42343,16106,40828,NA,NA,NA
A3321600626225003_residential_sold_to,A3321600626225003,332160,Kwigillingok,2025-12-01,2025,12,residential_sold_to,8648,outlier_check,17089,42702,16597,52769,NA,NA,NA
A3321600726225003_pce_eligible_residential_kwh,A3321600726225003,332160,Kwigillingok,2026-01-01,2026,1,pce_eligible_residential_kwh,14788,outlier_check,NA,17043,NA,42770,NA,NA,NA
A3321600726225003_govt_facil_sold_to,A3321600726225003,332160,Kwigillingok,2026-01-01,2026,1,govt_facil_sold_to,1924,outlier_check,633,611,633,487,NA,NA,NA
A3321600826225003_pce_eligible_residential_kwh,A3321600826225003,332160,Kwigillingok,2026-02-01,2026,2,pce_eligible_residential_kwh,13295,outlier_check,NA,17043,17466,38106,NA,NA,NA
A3321600826225003_residential_sold_to,A3321600826225003,332160,Kwigillingok,2026-02-01,2026,2,residential_sold_to,13770,outlier_check,16105,16888,17358,46166,NA,NA,NA
A3321600826225003_govt_facil_sold_to,A3321600826225003,332160,Kwigillingok,2026-02-01,2026,2,govt_facil_sold_to,1601,outlier_check,NA,611,NA,420,NA,NA,NA
A3321600926225003_govt_facil_sold_to,A3321600926225003,332160,Kwigillingok,2026-03-01,2026,3,govt_facil_sold_to,2285,outlier_check,NA,611,716,612,NA,NA,NA
A3321601026225003_pce_eligible_residential_kwh,A3321601026225003,332160,Kwigillingok,2026-04-01,2026,4,pce_eligible_residential_kwh,14900,outlier_check,17466,17043,17992,39204,NA,NA,NA
A3321701016225003_pce_eligible_community_kwh,A3321701016225003,332170,Larsen Bay,2016-04-01,2016,4,pce_eligible_community_kwh,0,outlier_check,4970,5810,4970,5740,NA,NA,NA
A3321701116225003_pce_eligible_community_kwh,A3321701116225003,332170,Larsen Bay,2016-05-01,2016,5,pce_eligible_community_kwh,0,outlier_check,NA,5810,NA,5740,NA,NA,NA
A3321701216225003_pce_eligible_community_kwh,A3321701216225003,332170,Larsen Bay,2016-06-01,2016,6,pce_eligible_community_kwh,766,outlier_check,NA,5810,5950,5740,NA,NA,NA
A3321700217225003_diesel_kwh_generated,A3321700217225003,332170,Larsen Bay,2016-08-01,2016,8,diesel_kwh_generated,34086,outlier_check,0,0,0,NA,NA,NA,NA
A3321700317225003_diesel_kwh_generated,A3321700317225003,332170,Larsen Bay,2016-09-01,2016,9,diesel_kwh_generated,21966,outlier_check,NA,0,NA,NA,NA,NA,NA
A3321700817225003_diesel_kwh_generated,A3321700817225003,332170,Larsen Bay,2017-02-01,2017,2,diesel_kwh_generated,32190,outlier_check,NA,55,NA,489,NA,NA,NA
A3321700917225003_diesel_kwh_generated,A3321700917225003,332170,Larsen Bay,2017-03-01,2017,3,diesel_kwh_generated,36914,outlier_check,NA,55,NA,0,NA,NA,NA
A3321700917225003_fuel_cost,A3321700917225003,332170,Larsen Bay,2017-03-01,2017,3,fuel_cost,11139.09,outlier_check,8257.16,1678,5773,1173,NA,NA,NA
A3321701017225003_diesel_kwh_generated,A3321701017225003,332170,Larsen Bay,2017-04-01,2017,4,diesel_kwh_generated,10719,outlier_check,NA,55,0,218,NA,NA,NA
A3321701217225003_govt_facil_sold_to,A3321701217225003,332170,Larsen Bay,2017-06-01,2017,6,govt_facil_sold_to,8942,outlier_check,1517,1580,1439,1191,NA,NA,NA
A3321700218225003_peak_consumption_kw,A3321700218225003,332170,Larsen Bay,2017-08-01,2017,8,peak_consumption_kw,275,outlier_check,154,206,154,204,NA,NA,NA
A3321700318225003_diesel_kwh_generated,A3321700318225003,332170,Larsen Bay,2017-09-01,2017,9,diesel_kwh_generated,8890,outlier_check,NA,55,NA,NA,NA,NA,NA
A3321700318225003_peak_consumption_kw,A3321700318225003,332170,Larsen Bay,2017-09-01,2017,9,peak_consumption_kw,275,outlier_check,NA,206,193,204,NA,NA,NA
A3321700418225003_diesel_kwh_generated,A3321700418225003,332170,Larsen Bay,2017-10-01,2017,10,diesel_kwh_generated,15743,outlier_check,NA,55,220,NA,NA,NA,NA
A3321700518225003_peak_consumption_kw,A3321700518225003,332170,Larsen Bay,2017-11-01,2017,11,peak_consumption_kw,100,outlier_check,193,206,212,191,NA,NA,NA
A3321700718225003_diesel_kwh_generated,A3321700718225003,332170,Larsen Bay,2018-01-01,2018,1,diesel_kwh_generated,2938,outlier_check,0,154,0,0,NA,NA,NA
A3321700319225003_diesel_kwh_generated,A3321700319225003,332170,Larsen Bay,2018-09-01,2018,9,diesel_kwh_generated,12618,outlier_check,NA,154,NA,NA,NA,NA,NA
A3321700419225003_diesel_kwh_generated,A3321700419225003,332170,Larsen Bay,2018-10-01,2018,10,diesel_kwh_generated,7831,outlier_check,NA,154,NA,NA,NA,NA,NA
A3321700519225003_diesel_kwh_generated,A3321700519225003,332170,Larsen Bay,2018-11-01,2018,11,diesel_kwh_generated,7947,outlier_check,NA,154,0,487,NA,NA,NA
A3321701219225003_diesel_kwh_generated,A3321701219225003,332170,Larsen Bay,2019-06-01,2019,6,diesel_kwh_generated,64708,outlier_check,1678,723,1499,89,NA,NA,NA
A3321700220225003_diesel_kwh_generated,A3321700220225003,332170,Larsen Bay,2019-08-01,2019,8,diesel_kwh_generated,12798,outlier_check,1320,723,1320,NA,NA,NA,NA
A3321700320225003_diesel_kwh_generated,A3321700320225003,332170,Larsen Bay,2019-09-01,2019,9,diesel_kwh_generated,14204,outlier_check,NA,723,NA,NA,NA,NA,NA
A3321700420225003_diesel_kwh_generated,A3321700420225003,332170,Larsen Bay,2019-10-01,2019,10,diesel_kwh_generated,14597,outlier_check,NA,723,1242,NA,NA,NA,NA
A3321700920225003_diesel_kwh_generated,A3321700920225003,332170,Larsen Bay,2020-03-01,2020,3,diesel_kwh_generated,14723,outlier_check,1467,489,1467,0,NA,NA,NA
A3321800817225003_com_facil_sold_to,A3321800817225003,332180,Levelock,2017-02-01,2017,2,com_facil_sold_to,8757,outlier_check,4943,3275,4548,3648,NA,NA,NA
A3321800920225003_fuel_used_gallons,A3321800920225003,332180,Levelock,2020-03-01,2020,3,fuel_used_gallons,6320,outlier_check,2910,3040,3048,3636,NA,NA,NA
A3321800721225003_fuel_used_gallons,A3321800721225003,332180,Levelock,2021-01-01,2021,1,fuel_used_gallons,0,outlier_check,4507,3025,4507,3764,NA,NA,NA
A3321800721225003_diesel_kwh_generated,A3321800721225003,332180,Levelock,2021-01-01,2021,1,diesel_kwh_generated,0,outlier_check,45714,31254,45714,44181,NA,NA,NA
A3321800721225003_peak_consumption_kw,A3321800721225003,332180,Levelock,2021-01-01,2021,1,peak_consumption_kw,0,outlier_check,73,92,94,105,NA,NA,NA
A3321800821225003_fuel_used_gallons,A3321800821225003,332180,Levelock,2021-02-01,2021,2,fuel_used_gallons,5963,outlier_check,NA,3025,3624,3239,NA,NA,NA
A3321800821225003_diesel_kwh_generated,A3321800821225003,332180,Levelock,2021-02-01,2021,2,diesel_kwh_generated,77087,outlier_check,NA,31254,43130,39596,NA,NA,NA
A3321800522225003_diesel_kwh_generated,A3321800522225003,332180,Levelock,2021-11-01,2021,11,diesel_kwh_generated,100338,outlier_check,33867,31254,29406,37983,NA,NA,NA
A3321800522225003_govt_facil_sold_to,A3321800522225003,332180,Levelock,2021-11-01,2021,11,govt_facil_sold_to,12999,outlier_check,3450,3098,3822,3750,NA,NA,NA
A3321800623225003_peak_consumption_kw,A3321800623225003,332180,Levelock,2022-12-01,2022,12,peak_consumption_kw,28,outlier_check,99,93,106,98,NA,NA,NA
A3321800225225003_peak_consumption_kw,A3321800225225003,332180,Levelock,2024-08-01,2024,8,peak_consumption_kw,200,outlier_check,83,100,98,85,NA,NA,NA
A3321800726225003_com_facil_sold_to,A3321800726225003,332180,Levelock,2026-01-01,2026,1,com_facil_sold_to,6563,outlier_check,5344,5353,5344,3863,NA,NA,NA
A3321800826225003_com_facil_sold_to,A3321800826225003,332180,Levelock,2026-02-01,2026,2,com_facil_sold_to,6561,outlier_check,NA,5353,NA,3648,NA,NA,NA
A3321800926225003_com_facil_sold_to,A3321800926225003,332180,Levelock,2026-03-01,2026,3,com_facil_sold_to,8596,outlier_check,NA,5353,NA,3885,NA,NA,NA
A3321801026225003_com_facil_sold_to,A3321801026225003,332180,Levelock,2026-04-01,2026,4,com_facil_sold_to,8067,outlier_check,NA,5353,6335,3233,NA,NA,NA
A3321900617225003_commercial_sold_to,A3321900617225003,332190,Lime Village,2016-12-01,2016,12,commercial_sold_to,3724,outlier_check,1259,1226,1219,1670,NA,NA,NA
A3321900518225003_govt_facil_sold_to,A3321900518225003,332190,Lime Village,2017-11-01,2017,11,govt_facil_sold_to,330,outlier_check,52,31,52,80,NA,NA,NA
A3321900618225003_govt_facil_sold_to,A3321900618225003,332190,Lime Village,2017-12-01,2017,12,govt_facil_sold_to,614,outlier_check,NA,31,NA,115,NA,NA,NA
A3321900818225003_pce_eligible_community_kwh,A3321900818225003,332190,Lime Village,2018-02-01,2018,2,pce_eligible_community_kwh,2520,outlier_check,NA,674,NA,789,NA,NA,NA
A3321900818225003_diesel_kwh_generated,A3321900818225003,332190,Lime Village,2018-02-01,2018,2,diesel_kwh_generated,16121,outlier_check,NA,4525,NA,5768,NA,NA,NA
A3321900818225003_commercial_sold_to,A3321900818225003,332190,Lime Village,2018-02-01,2018,2,commercial_sold_to,3275,outlier_check,NA,1279,NA,1403,NA,NA,NA
A3321900818225003_govt_facil_sold_to,A3321900818225003,332190,Lime Village,2018-02-01,2018,2,govt_facil_sold_to,577,outlier_check,NA,71,NA,107,NA,NA,NA
A3321900619225003_diesel_kwh_generated,A3321900619225003,332190,Lime Village,2018-12-01,2018,12,diesel_kwh_generated,15562,outlier_check,NA,4525,NA,7538,NA,NA,NA
A3321900619225003_govt_facil_sold_to,A3321900619225003,332190,Lime Village,2018-12-01,2018,12,govt_facil_sold_to,390,outlier_check,NA,71,NA,115,NA,NA,NA
A3321900919225003_govt_facil_sold_to,A3321900919225003,332190,Lime Village,2019-03-01,2019,3,govt_facil_sold_to,1261,outlier_check,200,58,116,100,NA,NA,NA
A3321900520225003_govt_facil_sold_to,A3321900520225003,332190,Lime Village,2019-11-01,2019,11,govt_facil_sold_to,397,outlier_check,47,58,47,80,NA,NA,NA
A3321900720225003_commercial_sold_to,A3321900720225003,332190,Lime Village,2020-01-01,2020,1,commercial_sold_to,4278,outlier_check,NA,NA,NA,1303,NA,NA,NA
A3321900720225003_govt_facil_sold_to,A3321900720225003,332190,Lime Village,2020-01-01,2020,1,govt_facil_sold_to,1621,outlier_check,NA,NA,NA,73,NA,NA,NA
A3321900721225003_govt_facil_sold_to,A3321900721225003,332190,Lime Village,2021-01-01,2021,1,govt_facil_sold_to,969,outlier_check,NA,0,0,73,NA,NA,NA
A3321901023225003_pce_eligible_residential_kwh,A3321901023225003,332190,Lime Village,2023-04-01,2023,4,pce_eligible_residential_kwh,5473,outlier_check,NA,2222,NA,1320,NA,NA,NA
A3321901023225003_fuel_used_gallons,A3321901023225003,332190,Lime Village,2023-04-01,2023,4,fuel_used_gallons,6438,outlier_check,NA,442,NA,307,NA,NA,NA
A3321901023225003_diesel_kwh_generated,A3321901023225003,332190,Lime Village,2023-04-01,2023,4,diesel_kwh_generated,59134,outlier_check,NA,NA,NA,3739,NA,NA,NA
A3321901023225003_residential_sold_to,A3321901023225003,332190,Lime Village,2023-04-01,2023,4,residential_sold_to,9042,outlier_check,NA,2988,NA,1692,NA,NA,NA
A3321901023225003_commercial_sold_to,A3321901023225003,332190,Lime Village,2023-04-01,2023,4,commercial_sold_to,10468,outlier_check,NA,1326,NA,1032,NA,NA,NA
A3321901023225003_com_facil_sold_to,A3321901023225003,332190,Lime Village,2023-04-01,2023,4,com_facil_sold_to,11294,outlier_check,NA,890,NA,900,NA,NA,NA
A3321901023225003_govt_facil_sold_to,A3321901023225003,332190,Lime Village,2023-04-01,2023,4,govt_facil_sold_to,6923,outlier_check,NA,110,NA,93,NA,NA,NA
A3321901023225003_fuel_cost,A3321901023225003,332190,Lime Village,2023-04-01,2023,4,fuel_cost,74873.94,outlier_check,NA,8225,NA,2130,NA,NA,NA
A3321900224225003_pce_eligible_residential_kwh,A3321900224225003,332190,Lime Village,2023-08-01,2023,8,pce_eligible_residential_kwh,5599,outlier_check,NA,2222,1456,1478,NA,NA,NA
A3321900224225003_diesel_kwh_generated,A3321900224225003,332190,Lime Village,2023-08-01,2023,8,diesel_kwh_generated,22829,outlier_check,NA,NA,NA,5676,NA,NA,NA
A3321900224225003_residential_sold_to,A3321900224225003,332190,Lime Village,2023-08-01,2023,8,residential_sold_to,6413,outlier_check,NA,2988,1456,1971,NA,NA,NA
A3321900224225003_commercial_sold_to,A3321900224225003,332190,Lime Village,2023-08-01,2023,8,commercial_sold_to,5746,outlier_check,NA,1326,901,1317,NA,NA,NA
A3321900224225003_com_facil_sold_to,A3321900224225003,332190,Lime Village,2023-08-01,2023,8,com_facil_sold_to,4811,outlier_check,NA,890,890,909,NA,NA,NA
A3321900424225003_com_facil_sold_to,A3321900424225003,332190,Lime Village,2023-10-01,2023,10,com_facil_sold_to,8078,outlier_check,890,890,890,934,NA,NA,NA
A3321900424225003_govt_facil_sold_to,A3321900424225003,332190,Lime Village,2023-10-01,2023,10,govt_facil_sold_to,702,outlier_check,36,110,36,62,NA,NA,NA
A3321900524225003_com_facil_sold_to,A3321900524225003,332190,Lime Village,2023-11-01,2023,11,com_facil_sold_to,8078,outlier_check,NA,890,NA,917,NA,NA,NA
A3321900524225003_govt_facil_sold_to,A3321900524225003,332190,Lime Village,2023-11-01,2023,11,govt_facil_sold_to,702,outlier_check,NA,110,NA,80,NA,NA,NA
A3321900624225003_com_facil_sold_to,A3321900624225003,332190,Lime Village,2023-12-01,2023,12,com_facil_sold_to,8078,outlier_check,NA,890,NA,1502,NA,NA,NA
A3321900624225003_govt_facil_sold_to,A3321900624225003,332190,Lime Village,2023-12-01,2023,12,govt_facil_sold_to,702,outlier_check,NA,110,NA,115,NA,NA,NA
A3321900724225003_com_facil_sold_to,A3321900724225003,332190,Lime Village,2024-01-01,2024,1,com_facil_sold_to,8078,outlier_check,NA,1004,NA,1271,NA,NA,NA
A3321900724225003_govt_facil_sold_to,A3321900724225003,332190,Lime Village,2024-01-01,2024,1,govt_facil_sold_to,702,outlier_check,NA,47,NA,73,NA,NA,NA
A3321900824225003_com_facil_sold_to,A3321900824225003,332190,Lime Village,2024-02-01,2024,2,com_facil_sold_to,8078,outlier_check,NA,1004,NA,1348,NA,NA,NA
A3321900824225003_govt_facil_sold_to,A3321900824225003,332190,Lime Village,2024-02-01,2024,2,govt_facil_sold_to,702,outlier_check,NA,47,NA,107,NA,NA,NA
A3321900924225003_com_facil_sold_to,A3321900924225003,332190,Lime Village,2024-03-01,2024,3,com_facil_sold_to,8078,outlier_check,NA,1004,NA,1250,NA,NA,NA
A3321900924225003_govt_facil_sold_to,A3321900924225003,332190,Lime Village,2024-03-01,2024,3,govt_facil_sold_to,702,outlier_check,NA,47,NA,100,NA,NA,NA
A3321901024225003_fuel_used_gallons,A3321901024225003,332190,Lime Village,2024-04-01,2024,4,fuel_used_gallons,10863,outlier_check,0,0,0,307,NA,NA,NA
A3321901024225003_diesel_kwh_generated,A3321901024225003,332190,Lime Village,2024-04-01,2024,4,diesel_kwh_generated,100015,outlier_check,NA,NA,NA,3739,NA,NA,NA
A3321901024225003_com_facil_sold_to,A3321901024225003,332190,Lime Village,2024-04-01,2024,4,com_facil_sold_to,8094,outlier_check,NA,1004,1369,900,NA,NA,NA
A3321901024225003_govt_facil_sold_to,A3321901024225003,332190,Lime Village,2024-04-01,2024,4,govt_facil_sold_to,706,outlier_check,NA,47,51,93,NA,NA,NA
A3321901024225003_fuel_cost,A3321901024225003,332190,Lime Village,2024-04-01,2024,4,fuel_cost,126336.69,outlier_check,0,0,0,2130,NA,NA,NA
A3321901124225003_residential_sold_to,A3321901124225003,332190,Lime Village,2024-05-01,2024,5,residential_sold_to,5182,outlier_check,3538,2744,3538,1274,NA,NA,NA
A3321900325225003_pce_eligible_residential_kwh,A3321900325225003,332190,Lime Village,2024-09-01,2024,9,pce_eligible_residential_kwh,5327,outlier_check,NA,2123,1616,1424,NA,NA,NA
A3321900325225003_diesel_kwh_generated,A3321900325225003,332190,Lime Village,2024-09-01,2024,9,diesel_kwh_generated,19565,outlier_check,NA,NA,NA,4340,NA,NA,NA
A3321900325225003_residential_sold_to,A3321900325225003,332190,Lime Village,2024-09-01,2024,9,residential_sold_to,9113,outlier_check,NA,2744,1866,1858,NA,NA,NA
A3321900325225003_commercial_sold_to,A3321900325225003,332190,Lime Village,2024-09-01,2024,9,commercial_sold_to,5443,outlier_check,NA,1029,235,1119,NA,NA,NA
A3321900325225003_com_facil_sold_to,A3321900325225003,332190,Lime Village,2024-09-01,2024,9,com_facil_sold_to,4824,outlier_check,NA,1004,474,887,NA,NA,NA
A3321900925225003_diesel_kwh_generated,A3321900925225003,332190,Lime Village,2025-03-01,2025,3,diesel_kwh_generated,16986,outlier_check,NA,0,NA,5576,NA,NA,NA
A3321900925225003_commercial_sold_to,A3321900925225003,332190,Lime Village,2025-03-01,2025,3,commercial_sold_to,8620,outlier_check,282,1034,566,1626,NA,NA,NA
A3321900925225003_govt_facil_sold_to,A3321900925225003,332190,Lime Village,2025-03-01,2025,3,govt_facil_sold_to,309,outlier_check,0,108,25,100,NA,NA,NA
A3321900126225003_residential_sold_to,A3321900126225003,332190,Lime Village,2025-07-01,2025,7,residential_sold_to,6379,outlier_check,1678,2519,2146,1466,NA,NA,NA
A3321900126225003_commercial_sold_to,A3321900126225003,332190,Lime Village,2025-07-01,2025,7,commercial_sold_to,3798,outlier_check,850,1034,1080,1000,NA,NA,NA
