identifier,project_code,stage_code,shortcut_dimension_4_code,line_no,sales_reporter_id,sales_reporting_name,ak_operator_id,operator_name,plant_id,plant_name,intertie_id,intertie_name,utility,community,amount,purchased_from,purchased_from_2,powerhouse_consumption_kwh,peak_consumption_kw,residential_sold_to,commercial_sold_to,com_facil_sold_to,govt_facil_sold_to,unbilled_sold_to,most_recent_fuel_purch_price,fuel_used_gallons,non_fuel_expenses,fuel_cost,total_kwh_purchased,total_kwh_purchased_2,residential_customers,commercial_customers,com_facil_customers,govt_facil_customers,unbilled_customers,other_customers,other_customers_description,diesel_kwh_generated,hydro_kwh_generated,natural_gas_kwh_generated,wind_kwh_generated,solar_kwh_generated,other_kwh_generated,calendar_month,fiscal_year,calendar_year,pce_eligible_residential_kwh,pce_eligible_com_facil_kwh,pce_eligible_community_kwh,pce_eligible_total_kwh,actual_rate,pro_rata_rate,residential_rate,effective_residential_rate,residential_kwh_per_customer_per_month,pce_residential_kwh_per_customer_per_month
A3320000420225003,332000,04,20,0,SR-67,Golovin,AK-OP-035,Golovin Power Utilities,P153,Golovin,117-0000,Golovin_grid,GOLOVIN POWER UTILITIES,GOLOVIN,4611,NA,NA,2719,173,21642,34500,13479,1513,1245,2.7817,8718,7725.76,24250.86,0,NA,47,36,11,5,3,0,NA,77758,0,NA,NA,NA,NA,10,2020,2019,18551,0,11410,29961,0.1539,0.1539,0.44,0.2861,460.468085106383,394.70212765957444
A3320100420225003,332010,04,20,0,SR-70,Gustavus,AK-OP-005,Alaska Power & Telephone Company,P35,Gustavus,118-0000,Gustavus_grid,ALASKA POWER & TELEPHONE,GUSTAVUS,20161.73,NA,NA,5226,321,86836,27975,2679,15156,0,3.7786,99,NA,374.08,0,NA,488,85,5,23,0,0,NA,1200,170571,NA,NA,NA,NA,10,2020,2019,75947,0,2679,78626,0.148,0.148,0.4782,0.33020000000000005,177.94262295081967,155.62909836065575
A3320200420225003,332020,04,20,0,SR-64,Fort Yukon,AK-OP-037,Gwitchyaa Zhee Utilities Company,P154,Gwitchyaa Zhee,119-0000,Fort Yukon_grid,GWITCHYAA ZHEE UTILITY COMPANY,FORT YUKON,30660.15,NA,NA,4674,487,67665,63012,24032,21380,0,5.864,16251,52435.09,95295.86,0,NA,257,60,17,19,0,0,NA,227338,0,NA,NA,NA,NA,10,2020,2019,62322,0,24032,86354,0.357,0.357,0.6709,0.31390000000000007,263.28793774319064,242.49805447470817
A3320300420225003,332030,04,20,0,SR-77,Hughes,AK-OP-038,Hughes Power & Light,P160,Hughes,120-0000,Hughes_grid,HUGHES POWER & LIGHT,HUGHES,9651.84,NA,NA,3190,95,13239,11249,6638,572,0,5.0121,3552,NA,17802.98,0,NA,51,19,3,2,1,0,NA,38362,0,NA,NA,NA,NA,10,2020,2019,11959,0,6638,18597,0.519,0.519,0.71,0.19099999999999995,259.5882352941176,234.49019607843138
A3320400420225003,332040,04,20,0,SR-80,Igiugig,AK-OP-039,Igiugig Electric Company,P161,Igiugig,121-0000,Igiugig_grid,IGIUGIG ELECTRIC COMPANY,IGIUGIG,6638.86,NA,NA,1410,84,7707,7546,5718,548,0,6,1972,5683.62,11832,0,NA,30,9,14,3,0,0,NA,26605,9,NA,NA,NA,NA,10,2020,2019,7144,0,3640,10784,0.6207,0.6207,0.919,0.2983,256.9,238.13333333333333
A3320500420225003,332050,04,20,0,SR-81,"Iliamna, Newhalen, Nondalton",AK-OP-040,"I-N-N Electric Coop, Inc",P162,Newhalen,123-1983,Newhalen_grid,ILIAMNA NEWHALEN NONDALTON,ILIAMNA; NEWHALEN; NONDALTON,30882.78,NA,NA,32071,652,61662,145953,30733,22760,0,4.6633,345,118592.44,1608.84,0,NA,185,88,15,11,0,0,NA,4400,312850,NA,NA,NA,NA,10,2020,2019,50306,0,30733,81039,0.3786,0.3786,0.65,0.27140000000000003,333.3081081081081,271.92432432432435
A3320600420225003,332060,04,20,0,SR-52,Deering,AK-OP-042,Ipnatchiaq Electric Company,P169,Deering,130-0000,Deering_grid,IPNATCHIAQ ELECTRIC COMPANY,DEERING,8653.42,NA,NA,NA,118,19174,14023,8569,2267,129,3.0551,3475,16296.06,10616.47,0,NA,51,8,5,5,3,0,NA,NA,0,NA,NA,NA,NA,10,2020,2019,16412,0,8569,24981,0.3464,0.3464,0.6547,0.30829999999999996,375.96078431372547,321.80392156862746
A3320800420225003,332080,04,20,0,SR-90,Kipnuk,AK-OP-044,Kipnuk Light Plant,P178,Kipnuk,132-0000,Kipnuk_grid,KIPNUK LIGHT PLANT,KIPNUK,30380.07,NA,NA,3991,699,68726,51995,7197,1249,1348,4.3634,10165,40364.12,44353.96,0,NA,186,30,6,5,13,0,NA,141900,0,NA,22968,NA,NA,10,2020,2019,62069,0,7197,69266,0.4386,0.4386,0.65,0.21140000000000003,369.494623655914,333.7043010752688
A3320900420225003,332090,04,20,0,SR-94,Kobuk,AK-OP-006,Alaska Village Electric Cooperative,P179,Kobuk,149-1980,Shungnak_grid,ALASKA VILLAGE ELECTRIC COOP,KOBUK,7827.46,NA,NA,NA,NA,16102,7485,13796,11558,0,3.8593,0,NA,0,0,NA,38,10,4,5,0,0,NA,NA,0,NA,NA,NA,NA,10,2020,2019,12756,0,9072,21828,0.3757,0.3757,0.6178,0.24210000000000004,423.7368421052632,335.6842105263158
A3321000420225003,332100,04,20,0,SR-95,Kokhanok,AK-OP-046,Kokhanok Village Council,P188,Kokhanok,134-0000,Kokhanok_grid,KOKHANOK VILLAGE COUNCIL,KOKHANOK,14177.87,NA,NA,7085,72,15468,11096,6059,114,226,5.2029,3571,4258.54,18579.56,0,NA,59,7,10,4,1,0,NA,43281,0,NA,NA,NA,NA,10,2020,2019,15159,0,6059,21218,0.6682,0.6682,0.9,0.2318,262.1694915254237,256.93220338983053
A3321100420225003,332110,04,20,0,SR-96,Koliganek,AK-OP-064,New Koliganek Village Council,P213,Koliganek,157-0000,Koliganek_grid,NEW KOLIGANEK VILLAGE COUNCIL,KOLIGANEK,6565.61,NA,NA,1513,117,20431,4952,5384,19158,0,3.3322,4747,NA,15817.95,0,NA,78,7,12,9,0,0,NA,57247,0,NA,NA,NA,NA,10,2020,2019,17629,0,5384,23013,0.2853,0.2853,0.5,0.2147,261.93589743589746,226.01282051282053
A3321200420225003,332120,04,20,0,SR-98,Kotlik,AK-OP-006,Alaska Village Electric Cooperative,P57,Kotlik,059-0000,Kotlik_grid,ALASKA VILLAGE ELECTRIC COOP,KOTLIK,19007.41,NA,NA,3550,NA,54965,22350,16954,58688,0,3.1314,11710,NA,36616,0,NA,125,17,10,17,0,0,NA,164080,0,NA,NA,NA,NA,10,2020,2019,46193,0,13021,59214,0.3301,0.3301,0.5698,0.23969999999999997,439.72,369.544
A3321300420225003,332130,04,20,0,SR-99,Kotzebue,AK-OP-048,Kotzebue Electric Association,P189,Kotzebue,135-0000,Kotzebue_grid,KOTZEBUE ELECTRIC ASSOCIATION,KOTZEBUE,70659.45,NA,NA,34395,3079,485556,693437,129693,59442,0,2.5566,104207,19599.84,266415.62,0,NA,1139,70,27,33,0,0,NA,1537525,0,NA,295589,NA,NA,10,2020,2019,279927,0,129693,409620,0.1725,0.1725,0.3902,0.2177,426.30026338893765,245.7655838454785
A3321400420225003,332140,04,20,0,SR-101,Koyukuk,AK-OP-049,"Koyukuk, City of",P190,Koyukuk,136-0000,Koyukuk_grid,CITY OF KOYUKUK,KOYUKUK,2703.93,NA,NA,1046,NA,7333,4782,1413,398,58,3.3476,3265,NA,10929.91,0,NA,56,6,5,5,1,0,NA,21626,0,NA,NA,NA,NA,10,2020,2019,6193,0,1413,7606,0.3555,0.3555,0.95,0.5945,130.94642857142858,110.58928571428571
A3321500420225003,332150,04,20,0,SR-102,Kwethluk,AK-OP-050,Kwethluk Incorporated d/b/a Kuiggluum Kallugvia,P191,Kwethluk,137-0000,Kwethluk_grid,KWETHLUK INCORPORATED,KWETHLUK,15363.37,NA,NA,3537,316,68623,61366,1017,2024,8810,3.7931,13699,10360.96,51961.68,0,NA,185,17,2,5,12,0,NA,164041,0,NA,NA,NA,NA,10,2020,2019,56309,0,1017,57326,0.268,0.268,0.52,0.252,370.9351351351351,304.37297297297295
A3321600420225003,332160,04,20,0,SR-103,Kwigillingok,AK-OP-051,Kwigillingok Power Company,P192,Kwigillingok,138-0000,Kwigillingok_grid,KWIGILLINGOK IRA COUNCIL,KWIGILLINGOK,13851.61,NA,NA,4417,219,43174,53952,2205,267,985,3.2879,0,55584.83,0,0,NA,106,16,3,3,5,0,NA,108290,0,NA,6314,NA,NA,10,2020,2019,35579,0,2205,37784,0.3666,0.3666,0.67,0.30340000000000006,407.3018867924528,335.6509433962264
A3321700420225003,332170,04,20,0,SR-104,Larsen Bay,AK-OP-052,Larsen Bay Utility Company,P193,Larsen Bay,139-0000,Larsen Bay_grid,LARSEN BAY UTILITY COMPANY,LARSEN BAY,0,NA,NA,4825,167,9842,26690,7174,1365,0,3.5103,1196,3200,4198.32,0,NA,52,29,11,2,0,0,NA,14597,39227,NA,NA,NA,NA,10,2020,2019,7854,0,5600,13454,1e-4,1e-4,0.41,0.4099,189.26923076923077,151.03846153846155
A3321800420225003,332180,04,20,0,SR-105,Levelock,AK-OP-053,Levelock Electrical Coop,P194,Levelock,140-0000,Levelock_grid,LEVELOCK ELECTRICAL COOP,LEVELOCK,5327.66,NA,NA,2188,95,8934,10780,2338,4469,1138,3.3936,3378,8061.7,11463.58,0,NA,37,16,7,9,6,0,NA,34513,0,NA,NA,NA,NA,10,2020,2019,8164,0,2338,10502,0.5073,0.5073,0.85,0.3427,241.45945945945945,220.64864864864865
A3321900420225003,332190,04,20,0,SR-106,Lime Village,AK-OP-054,Lime Village Electric Utility,P195,Lime Village,141-0000,Lime Village_grid,LIME VILLAGE ELECTRIC UTILITY,LIME VILLAGE,1368.11,NA,NA,202,NA,1417,1201,962,47,0,7.08,836,NA,5918.88,0,NA,11,3,4,1,0,0,NA,5212,0,NA,NA,NA,NA,10,2020,2019,818,0,962,1780,0.7686,0.7686,1.77,1.0014,128.8181818181818,74.36363636363636
A3322000420225003,332200,04,20,0,SR-108,Manley Hot Springs,AK-OP-090,TDX Manley Generating LLC,P253,Manley,188-0000,Manley Hot Springs_grid,TDX MANLEY GENERATING LLC,MANLEY HOT SPRINGS,10389.17,NA,NA,3005,91,13033,13416,2502,5149,0,3,3545,NA,10635,0,NA,84,15,14,3,0,0,NA,45725,0,NA,NA,NA,NA,10,2020,2019,11015,0,2502,13517,0.7686,0.7686,1.0746,0.30600000000000005,155.1547619047619,131.13095238095238
A3322100420225003,332210,04,20,0,SR-109,Manokotak,AK-OP-056,Manokotak Power Company,P196,Manokotak,142-0000,Manokotak_grid,MANOKOTAK POWER COMPANY,MANOKOTAK,12082.22,NA,NA,12292,150,54475,14741,5227,24242,2871,2.7766,8411,42186.22,23353.98,0,NA,136,24,5,5,5,0,NA,134509,0,NA,NA,NA,NA,10,2020,2019,47905,0,5227,53132,0.2274,0.2274,0.6,0.3726,400.5514705882353,352.24264705882354
A3322200420225003,332220,04,20,0,SR-111,McGrath,AK-OP-057,McGrath Light & Power,P198,McGrath,143-0000,McGrath_grid,MCGRATH LIGHT & POWER,MCGRATH,20701.11,NA,NA,5320,363,42345,61526,14828,37329,473,3.5802,12539,NA,44892.13,0,NA,192,57,16,31,1,0,NA,177790,0,NA,NA,NA,NA,10,2020,2019,38443,0,14828,53271,0.3886,0.3886,0.7877,0.3990999999999999,220.546875,200.22395833333334
A3322300420225003,332230,04,20,0,SR-44,Chuathbaluk,AK-OP-058,Middle Kuskokwim Electric,P202,Chuathbaluk,144-0000,Chuathbaluk_grid,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,CHUATHBALUK,7575.32,NA,NA,752,50,6017,4898,3881,1384,0,3.2237,1669,9544.29,5380.36,0,NA,31,3,10,3,0,0,NA,18344,0,NA,NA,NA,NA,10,2020,2019,5975,0,3881,9856,0.7686,0.7686,1.2353,0.4667000000000001,194.09677419354838,192.74193548387098
A3322400420225003,332240,04,20,0,SR-51,Crooked Creek,AK-OP-058,Middle Kuskokwim Electric,P203,Crooked Creek,145-0000,Crooked Creek_grid,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,CROOKED CREEK,5997.39,NA,NA,1010,200,6868,8430,1365,1022,0,3.2237,1977,11702.06,6373.25,0,NA,32,9,4,2,1,0,NA,20607,0,NA,NA,NA,NA,10,2020,2019,6438,0,1365,7803,0.7686,0.7686,1.2353,0.4667000000000001,214.625,201.1875
A3322500420225003,332250,04,20,0,SR-149,Red Devil,AK-OP-058,Middle Kuskokwim Electric,P204,Red Devil,146-0000,Red Devil_grid,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,RED DEVIL,1969.15,NA,NA,158,22,2664,1845,0,245,0,3.2237,843,9728.01,2717.58,0,NA,10,5,0,2,0,0,NA,5216,0,NA,NA,NA,NA,10,2020,2019,2562,0,0,2562,0.7686,0.7686,1.2353,0.4667000000000001,266.4,256.2
A3322600420225003,332260,04,20,0,SR-166,Sleetmute,AK-OP-058,Middle Kuskokwim Electric,P205,Sleetmute,147-0000,Sleetmute_grid,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,SLEETMUTE,6501.59,NA,NA,853,71,5297,5357,3825,765,0,3.2237,1932,11758.41,6228.19,0,NA,29,6,6,3,1,0,NA,18511,0,NA,NA,NA,NA,10,2020,2019,4634,0,3825,8459,0.7686,0.7686,1.2353,0.4667000000000001,182.6551724137931,159.79310344827587
A3322700420225003,332270,04,20,0,SR-169,Stony River,AK-OP-058,Middle Kuskokwim Electric,P206,Stony River,148-0000,Stony River_grid,MIDDLE KUSKOKWIM ELECTRIC COOPERATIVE INC,STONY RIVER,2972.18,NA,NA,1013,NA,2256,3878,1943,0,0,3.2237,1118,9397.11,3604.1,0,NA,14,4,4,1,0,0,NA,10210,0,NA,NA,NA,NA,10,2020,2019,1924,0,1943,3867,0.7686,0.7686,1.2353,0.4667000000000001,161.14285714285714,137.42857142857142
A3322800420225003,332280,04,20,0,SR-116,"Naknek, South Naknek, King Salmon",AK-OP-059,Naknek Electric Association,P207,Naknek,150-0000,Naknek_grid,NAKNEK ELECTRIC,NAKNEK;S.NAKNEK;KNG SLMN,62471.11,NA,NA,40050,2170,235447,450850,91280,271228,0,2.4062,84121,328065.54,202411.95,0,NA,698,307,37,93,0,0,NA,1220032,0,NA,NA,NA,NA,10,2020,2019,153295,0,61530,214825,0.2908,0.2908,0.5031,0.2123,337.31661891117477,219.62034383954153
A3322900420225003,332290,04,20,0,SR-117,Napakiak,AK-OP-060,Napakiak Ircinraq,P208,Napakiak,034-1988,Bethel_grid,NAPAKIAK IRCINRAQ,NAPAKIAK,12414.98,AVEC,NA,NA,NA,28031,24675,2972,1877,5838,NA,0,12264.69,0,69033,NA,109,9,4,8,6,0,NA,NA,0,NA,NA,NA,NA,10,2020,2019,27705,0,2972,30677,0.4047,0.4047,0.6972,0.29250000000000004,257.1651376146789,254.1743119266055
A3323000420225003,332300,04,20,0,SR-118,Napaskiak,AK-OP-061,Napaskiak Electric Utility,P209,Napaskiak,153-0000,Napaskiak_grid,NAPASKIAK ELECTRIC UTILITY,NAPASKIAK,6946.03,NA,NA,1246,182,31136,13318,2858,564,6108,3.2294,3898,11225.39,12588.2,0,NA,109,21,8,2,12,0,NA,58003,0,NA,NA,NA,NA,10,2020,2019,30046,0,2858,32904,0.2111,0.2111,0.7,0.48889999999999995,285.651376146789,275.651376146789
A3323100420225003,332310,04,20,0,SR-35,Chefornak,AK-OP-062,Naterkaq Light Plant (City of Chefornak),P210,Chefornak,154-0000,Chefornak_grid,NATERKAQ LIGHT PLANT,CHEFORNAK,10038.09,NA,NA,5580,319,42942,14577,3974,43855,1133,3.0065,9060,NA,27238.89,0,NA,107,20,9,18,4,0,NA,119976,0,NA,NA,NA,NA,10,2020,2019,37540,0,3974,41514,0.2418,0.2418,0.55,0.30820000000000003,401.32710280373834,350.8411214953271
A3323200420225003,332320,04,20,0,SR-120,Nelson Lagoon,AK-OP-063,Nelson Lagoon Electrical Coop,P212,Nelson Lagoon,156-0000,Nelson Lagoon_grid,NELSON LAGOON ELECTRICAL COOP,NELSON LAGOON,4648.83,NA,NA,1361,NA,11364,7652,2167,854,0,3.3098,1332,4215,4408.65,0,NA,33,24,7,2,0,0,NA,25830,0,NA,NA,NA,NA,10,2020,2019,9086,0,2167,11253,0.4183,0.4183,0.84,0.4217,344.3636363636364,275.3333333333333
A3323400420225003,332340,04,20,0,SR-127,Nome,AK-OP-066,Nome Joint Utility Systems,P215,Snake River,159-0000,Nome_grid,NOME JOINT UTILITY SYSTEM,NOME,77418.51,NA,NA,90839,4079,633342,732022,154902,708625,0,2.5628,149880,542865.05,384112.46,0,NA,1765,309,79,66,0,0,NA,2381097,0,NA,3,NA,NA,10,2020,2019,442002,0,154902,596904,0.1297,0.1297,0.3734,0.2437,358.83399433427763,250.42606232294617
A3323500420225003,332350,04,20,0,SR-19,Anaktuvuk Pass,AK-OP-067,North Slope Borough Power & Light,P216,Anaktuvuk Pass,160-0000,Anaktuvuk Pass_grid,NORTH SLOPE BOROUGH,ANAKTUVUK PASS,344.56,NA,NA,18772,578,66602,247345,4996,2066,0,5.0993,25485,64230.89,129955.66,0,NA,102,55,2,3,1,0,NA,348000,0,NA,NA,NA,NA,10,2020,2019,22920,0,4996,27916,0,0,0.2237,0.2237,652.9607843137255,224.7058823529412
A3323600420225003,332360,04,20,0,SR-26,Atqasuk,AK-OP-067,North Slope Borough Power & Light,P217,Atqasuk,161-0000,Atqasuk_grid,NORTH SLOPE BOROUGH,ATQASUK,425.66,NA,NA,NA,445,46719,185670,5740,5493,0,5.613,21040,71032.5,118097.52,0,NA,63,50,2,2,1,0,NA,NA,0,NA,NA,NA,NA,10,2020,2019,13113,0,5740,18853,0,0,0.2634,0.2634,741.5714285714286,208.14285714285714
A3323700420225003,332370,04,20,0,SR-83,Kaktovik,AK-OP-067,North Slope Borough Power & Light,P218,Kaktovik,162-0000,Kaktovik_grid,NORTH SLOPE BOROUGH,KAKTOVIK,397.63,NA,NA,15343,664,60894,238293,5614,54881,0,3.3266,29600,65615.47,98467.36,0,NA,76,48,3,5,1,0,NA,399181,0,NA,NA,NA,NA,10,2020,2019,16230,0,5614,21844,0,0,0.2563,0.2563,801.2368421052631,213.55263157894737
A3323800420225003,332380,04,20,0,SR-130,Nuiqsut,AK-OP-067,North Slope Borough Power & Light,P219,Nuiqsut,163-0000,Nuiqsut_grid,NORTH SLOPE BOROUGH,NUIQSUT,595.26,NA,NA,31229,1047,81161,400048,7296,3008,0,4.3863,11021,69785.98,48341.41,0,NA,114,71,3,3,1,0,NA,126735,0,457605,NA,NA,NA,10,2020,2019,42173,0,7296,49469,0,0,0.08,0.08,711.938596491228,369.93859649122805
A3323900420225003,332390,04,20,0,SR-143,Point Hope,AK-OP-067,North Slope Borough Power & Light,P220,Point Hope,164-0000,Point Hope_grid,NORTH SLOPE BOROUGH,POINT HOPE,139.26,NA,NA,24082,926,153006,307329,2195,4539,0,3.185,45790,79757.43,145841.15,0,NA,193,75,2,4,1,0,NA,537007,0,NA,NA,NA,NA,10,2020,2019,52705,0,2195,54900,0,0,0.2269,0.2269,792.7772020725389,273.08290155440415
A3324000420225003,332400,04,20,0,SR-144,Point Lay,AK-OP-067,North Slope Borough Power & Light,P221,Point Lay,165-0000,Point Lay_grid,NORTH SLOPE BOROUGH,POINT LAY,427.67,NA,NA,1609,510,52594,201893,4841,4580,0,3.4629,22703,68733.34,78618.22,0,NA,65,40,1,2,1,0,NA,310343,0,NA,NA,NA,NA,10,2020,2019,12705,0,4841,17546,0,0,0.2657,0.2657,809.1384615384616,195.46153846153845
A3324100420225003,332410,04,20,0,SR-187,Wainwright,AK-OP-067,North Slope Borough Power & Light,P222,Wainwright,166-0000,Wainwright_grid,NORTH SLOPE BOROUGH,WAINWRIGHT,721.89,NA,NA,43322,989,109095,392679,9187,5340,0,3.324,47188,64911.25,156852.91,0,NA,151,69,3,4,1,0,NA,620080,0,NA,NA,NA,NA,10,2020,2019,38518,0,9187,47705,0,0,0.18,0.18,722.4834437086092,255.08609271523179
A3324200420225003,332420,04,20,0,SR-132,Nunam Iqua,AK-OP-068,Nunam Iqua Electric Company,P223,Nunam Iqua,167-0000,Nunam Iqua_grid,NUNAM IQUA ELECTRIC COMPANY,NUNAM IQUA,5788.95,NA,NA,2291,184,16764,25320,9946,2445,727,3.0477,4714,9626.47,14366.86,0,NA,68,10,6,5,6,0,NA,59431,0,NA,NA,NA,NA,10,2020,2019,15601,0,9946,25547,0.2266,0.2266,0.4718,0.2452,246.52941176470588,229.4264705882353
A3324300420225003,332430,04,20,0,SR-53,"Dillingham, Aleknagik",AK-OP-069,Nushagak Electric Cooperative,P224,Dillingham,169-0000,Dillingham_grid,NUSHAGAK ELECTRIC AND,DILLINGHAM; ALEKNAGIK,74211.46,NA,NA,40453,2160,385602,648924,72989,56036,3900,2.4656,88438,343121.43,218052.73,0,NA,989,405,54,51,1,0,NA,1287771,0,NA,NA,NA,NA,10,2020,2019,308169,0,72989,381158,0.1947,0.1947,0.4423,0.2476,389.8907987866532,311.59656218402426
A3324400420225003,332440,04,20,0,SR-135,Ouzinkie,AK-OP-070,"Ouzinkie, City of",P225,Ouzinkie,170-0000,Ouzinkie_grid,CITY OF OUZINKIE,OUZINKIE,3366.15,NA,NA,4104,131,19403,18813,9749,759,0,3.07,4442,8295.38,13636.94,0,NA,71,19,16,3,0,0,NA,55110,700,NA,NA,NA,NA,10,2020,2019,17245,0,9749,26994,0.1247,0.1247,0.453,0.32830000000000004,273.28169014084506,242.88732394366198
A3324500420225003,332450,04,20,0,SR-136,Pedro Bay,AK-OP-071,Pedro Bay Village Council,P227,Pedro Bay,171-0000,Pedro Bay_grid,PEDRO BAY VILLAGE COUNCIL,PEDRO BAY,1265.03,NA,NA,1041,63,2712,5326,1599,410,0,3.9755,1697,2875.08,6746.42,0,NA,17,8,5,1,0,0,NA,13127,0,NA,NA,NA,NA,10,2020,2019,1820,0,1599,3419,0.37,0.37,0.82,0.45,159.52941176470588,107.05882352941177
A3324700420225003,332470,04,20,0,SR-138,Perryville,AK-OP-073,Native Village of Perryville,P211,Perryville,155-0000,Perryville_grid,NATIVE VILLAGE OF PERRYVILLE,PERRYVILLE,1922.59,NA,NA,1734,NA,8869,22594,0,970,5657,3.287,3295,8152.21,10830.67,0,NA,47,16,0,3,2,0,NA,39161,0,NA,3129,76,NA,10,2020,2019,8791,0,0,8791,0.2187,0.2187,0.95,0.7313,188.70212765957447,187.04255319148936
A3324800420225003,332480,04,20,0,SR-139,Pilot Point,AK-OP-074,Pilot Point Electric Utility,P230,Pilot Point,173-0000,Pilot Point_grid,PILOT POINT ELECTRIC UTILITY,PILOT POINT,6335.82,NA,NA,NA,73,12068,13732,4838,2673,0,2.8753,4186,6352.16,12036.01,0,NA,39,14,10,4,0,0,NA,NA,0,NA,NA,NA,NA,10,2020,2019,10653,0,4838,15491,0.409,0.409,0.6,0.191,309.43589743589746,273.15384615384613
A3325000420225003,332500,04,20,0,SR-146,Port Heiden,AK-OP-077,Port Heiden Utilities,P232,Port Heiden,175-0000,Port Heiden_grid,PORT HEIDEN UTILITIES,PORT HEIDEN,6276.07,NA,NA,3032,59,17179,11816,4115,11094,0,3.1813,4386,NA,13953.18,0,NA,47,23,8,10,0,0,NA,49080,0,NA,NA,NA,NA,10,2020,2019,12648,0,4115,16763,0.3744,0.3744,0.65,0.2756,365.51063829787233,269.1063829787234
A3325100420225003,332510,04,20,0,SR-97,Kongiganak,AK-OP-078,Puvurnaq Power Company,P233,Kongiganak,176-0000,Kongiganak_grid,PUVURNAQ POWER COMPANY,KONGIGANAK,13458.88,NA,NA,12399,200,54989,25160,5149,257,2754,3.1069,4664,36306.65,14490.58,0,NA,112,13,5,2,10,0,NA,52520,0,NA,64393,NA,NA,10,2020,2019,36910,0,5149,42059,0.32,0.32,0.65,0.33,490.9732142857143,329.55357142857144
A3325200420225003,332520,04,20,0,SR-148,Rampart,AK-OP-079,Rampart Village Council,P234,Rampart,177-0000,Rampart_grid,RAMPART VILLAGE COUNCIL,RAMPART,4792.82,NA,NA,2556,41,5090,4651,4121,776,0,3.7105,1955,2819.8,7254.03,0,NA,34,2,9,3,0,0,NA,18850,0,NA,NA,NA,NA,10,2020,2019,4946,0,4121,9067,0.5286,0.5286,0.8149,0.2863,149.7058823529412,145.47058823529412
A3325300420225003,332530,04,20,0,SR-150,Ruby,AK-OP-080,"Ruby, City of",P236,Ruby,178-0000,Ruby_grid,CITY OF RUBY,RUBY,10361.18,NA,NA,NA,156,18912,23255,8082,1725,0,4.54,4233,12105.06,19217.82,0,NA,108,23,16,4,0,0,NA,NA,0,NA,NA,NA,NA,10,2020,2019,17455,0,8082,25537,0.432,0.432,0.75,0.318,175.11111111111111,161.62037037037038
A3325400420225003,332540,04,20,0,SR-156,Sand Point,AK-OP-089,"Sand Point Generating, LLC",P295,Sand Point,187-0000,Sand Point_grid,TDX CORPORATION,SAND POINT,42245.02,TDX WIND GENERATION,NA,6160,660,97859,88448,45481,13749,10780,3.2968,15368,NA,50665.22,73925,NA,272,74,31,11,2,0,NA,201615,0,NA,NA,NA,NA,10,2020,2019,77360,0,45481,122841,0.3439,0.3439,0.5775,0.23360000000000003,359.7757352941176,284.4117647058824
A3325500420225003,332550,04,20,0,SR-152,Saint George,AK-OP-082,"Saint George, City of",P237,Saint George,179-0000,Saint George_grid,CITY OF ST. GEORGE,ST. GEORGE,8386.49,NA,NA,2257,75,9891,6811,4066,6131,3552,7.0495,3813,2562.84,26879.74,0,NA,40,14,7,12,5,0,NA,40125,0,NA,NA,NA,NA,10,2020,2019,6937,0,4066,11003,0.7622,0.7622,1,0.2378,247.275,173.425
A3325600420225003,332560,04,20,0,SR-155,Saint Paul,AK-OP-083,Saint Paul Municipal Electric,P238,Saint Paul,180-0000,Saint Paul_grid,ST. PAUL MUNICIPAL ELECTRIC,ST. PAUL,18087.32,TDX WIND,NA,15743,598,51910,97942,29060,46934,0,3.4105,15616,36697,53258.37,11122,NA,135,56,30,18,0,0,NA,252439,0,NA,NA,NA,NA,10,2020,2019,47649,0,27300,74949,0.219,0.219,0.41,0.191,384.51851851851853,352.9555555555556
A3325800420225003,332580,04,20,0,SR-170,Takotna,AK-OP-084,Takotna Community Assoc Inc,P247,Takotna,182-0000,Takotna_grid,TAKOTNA COMMUNITY ASSOC INC,TAKOTNA,3339.7,NA,NA,NA,NA,5470,6831,1550,1849,0,4.3336,1684,1940,7297.78,0,NA,35,13,4,3,0,0,NA,NA,0,NA,NA,NA,NA,10,2020,2019,4950,0,1550,6500,0.5138,0.5138,1.022,0.5082,156.28571428571428,141.42857142857142
A3325900420225003,332590,04,20,0,SR-145,Port Alsworth,AK-OP-085,Tanalian Electric Cooperative,P248,Port Alsworth,183-0000,Port Alsworth_grid,TANALIAN ELECTRIC COOPERATIVE,PORT ALSWORTH,9253.52,NA,NA,1683,172,25069,34145,0,7403,0,3.8509,5802,NA,22342.92,0,NA,81,51,0,21,0,0,NA,73121,0,NA,NA,NA,NA,10,2020,2019,21575,0,0,21575,0.4289,0.4289,0.6213,0.19239999999999996,309.4938271604938,266.358024691358
A3326000420225003,332600,04,20,0,SR-171,Tanana,AK-OP-086,Tanana Power Company Inc,P249,Tanana,184-0000,Tanana_grid,TANANA POWER COMPANY INC.,TANANA,11336.96,NA,NA,2241,223,22975,47455,11619,14230,0,3.1414,7790,33801.29,24471.51,0,NA,106,43,7,6,0,0,NA,106492,0,NA,NA,NA,NA,10,2020,2019,22253,0,11619,33872,0.3347,0.3347,0.7008,0.3661,216.74528301886792,209.93396226415095
