project_code,sales_reporting_name,date,calendar_year,calendar_month,column_tested,raw_value,median_val,mad_score,anomaly_severity
331320,Gambell,2016-08-01,2016,8,powerhouse_consumption_kwh,23329,5166.5,13,Extreme
331320,Gambell,2016-08-01,2016,8,residential_customers,110,165,19,Extreme
331320,Gambell,2016-09-01,2016,9,powerhouse_consumption_kwh,19889,5166.5,10,Extreme
331320,Gambell,2016-10-01,2016,10,residential_customers,110,165,19,Extreme
331320,Gambell,2016-11-01,2016,11,residential_customers,111,165,18,Extreme
331320,Gambell,2017-01-01,2017,1,residential_customers,109,165,19,Extreme
331320,Gambell,2017-02-01,2017,2,residential_customers,109,165,19,Extreme
331320,Gambell,2017-12-01,2017,12,powerhouse_consumption_kwh,13507,5166.5,6,Strong
331320,Gambell,2018-01-01,2018,1,powerhouse_consumption_kwh,13837,5166.5,6,Strong
331320,Gambell,2018-09-01,2018,9,powerhouse_consumption_kwh,12385,5166.5,5,Strong
331320,Gambell,2018-10-01,2018,10,powerhouse_consumption_kwh,13270,5166.5,6,Strong
331320,Gambell,2020-02-01,2020,2,powerhouse_consumption_kwh,12581,5166.5,5,Strong
331320,Gambell,2021-11-01,2021,11,powerhouse_consumption_kwh,11783,5166.5,5,Strong
331320,Gambell,2021-12-01,2021,12,powerhouse_consumption_kwh,12217,5166.5,5,Strong
331320,Gambell,2025-11-01,2025,11,commercial_sold_to,42338,15566,5,Strong
331320,Gambell,2025-12-01,2025,12,commercial_sold_to,42593,15566,5,Strong
331320,Gambell,2026-01-01,2026,1,commercial_sold_to,50264,15566,6,Strong
331320,Gambell,2026-02-01,2026,2,commercial_sold_to,47117,15566,5,Strong
331320,Gambell,2026-03-01,2026,3,commercial_sold_to,49241,15566,6,Strong
332000,Golovin,2017-06-01,2017,6,unbilled_sold_to,5557,1382,5,Strong
332000,Golovin,2017-07-01,2017,7,unbilled_sold_to,5229,1382,5,Strong
332000,Golovin,2017-08-01,2017,8,unbilled_sold_to,5904,1382,6,Strong
332000,Golovin,2018-12-01,2018,12,fuel_used_gallons,11066,6351.5,5,Strong
332000,Golovin,2019-05-01,2019,5,powerhouse_consumption_kwh,5267,2737,7,Strong
332000,Golovin,2019-06-01,2019,6,powerhouse_consumption_kwh,8155,2737,15,Extreme
332000,Golovin,2020-04-01,2020,4,com_facil_sold_to,24474,11876,6,Strong
332000,Golovin,2020-05-01,2020,5,powerhouse_consumption_kwh,5105,2737,7,Strong
332000,Golovin,2021-04-01,2021,4,powerhouse_consumption_kwh,6523,2737,11,Extreme
332000,Golovin,2021-06-01,2021,6,fuel_used_gallons,12994,6351.5,7,Strong
332000,Golovin,2021-07-01,2021,7,fuel_used_gallons,13971,6351.5,8,Strong
332000,Golovin,2021-08-01,2021,8,fuel_used_gallons,18860,6351.5,12,Extreme
332000,Golovin,2021-09-01,2021,9,fuel_used_gallons,11320,6351.5,5,Strong
332000,Golovin,2021-09-01,2021,9,powerhouse_consumption_kwh,5519,2737,8,Strong
332000,Golovin,2021-10-01,2021,10,fuel_used_gallons,11028,6351.5,5,Strong
332000,Golovin,2022-01-01,2022,1,govt_facil_sold_to,6436,1786,5,Strong
332000,Golovin,2022-03-01,2022,3,powerhouse_consumption_kwh,4756,2737,6,Strong
332000,Golovin,2022-05-01,2022,5,powerhouse_consumption_kwh,5163,2737,7,Strong
332000,Golovin,2023-02-01,2023,2,fuel_used_gallons,16015,6351.5,10,Extreme
332000,Golovin,2023-03-01,2023,3,residential_sold_to,43260,22158.5,6,Strong
332000,Golovin,2023-09-01,2023,9,fuel_used_gallons,13153,6351.5,7,Strong
332000,Golovin,2023-12-01,2023,12,powerhouse_consumption_kwh,5289,2737,7,Strong
332000,Golovin,2024-10-01,2024,10,fuel_used_gallons,12352,6351.5,6,Strong
332000,Golovin,2025-10-01,2025,10,powerhouse_consumption_kwh,4642,2737,5,Strong
332000,Golovin,2025-11-01,2025,11,powerhouse_consumption_kwh,4412,2737,5,Strong
332000,Golovin,2025-12-01,2025,12,powerhouse_consumption_kwh,4948,2737,6,Strong
332000,Golovin,2026-01-01,2026,1,powerhouse_consumption_kwh,4650,2737,5,Strong
332000,Golovin,2026-03-01,2026,3,powerhouse_consumption_kwh,5842,2737,9,Strong
332000,Golovin,2026-04-01,2026,4,powerhouse_consumption_kwh,8651,2737,16,Extreme
331330,Goodnews Bay,2015-10-01,2015,10,commercial_sold_to,8327,3851,5,Strong
331330,Goodnews Bay,2015-11-01,2015,11,commercial_sold_to,8550,3851,5,Strong
331330,Goodnews Bay,2015-12-01,2015,12,commercial_sold_to,8844,3851,5,Strong
331330,Goodnews Bay,2016-01-01,2016,1,commercial_sold_to,9856,3851,6,Strong
331330,Goodnews Bay,2016-08-01,2016,8,residential_customers,135,78,38,Extreme
331330,Goodnews Bay,2016-10-01,2016,10,residential_customers,139,78,41,Extreme
331330,Goodnews Bay,2016-11-01,2016,11,residential_customers,138,78,40,Extreme
331330,Goodnews Bay,2017-01-01,2017,1,residential_customers,139,78,41,Extreme
331330,Goodnews Bay,2017-02-01,2017,2,residential_customers,138,78,40,Extreme
331330,Goodnews Bay,2021-03-01,2021,3,powerhouse_consumption_kwh,3874,1309.5,8,Strong
331330,Goodnews Bay,2021-04-01,2021,4,powerhouse_consumption_kwh,2981,1309.5,5,Strong
331330,Goodnews Bay,2022-12-01,2022,12,fuel_used_gallons,14511,4561,10,Extreme
331330,Goodnews Bay,2025-11-01,2025,11,fuel_used_gallons,0,4561,5,Strong
331330,Goodnews Bay,2025-11-01,2025,11,commercial_sold_to,11430,3851,8,Strong
331330,Goodnews Bay,2025-12-01,2025,12,fuel_used_gallons,0,4561,5,Strong
331330,Goodnews Bay,2025-12-01,2025,12,commercial_sold_to,11627,3851,8,Strong
331330,Goodnews Bay,2026-01-01,2026,1,fuel_used_gallons,0,4561,5,Strong
331330,Goodnews Bay,2026-01-01,2026,1,commercial_sold_to,13169,3851,9,Extreme
331330,Goodnews Bay,2026-02-01,2026,2,fuel_used_gallons,0,4561,5,Strong
331330,Goodnews Bay,2026-02-01,2026,2,commercial_sold_to,11515,3851,8,Strong
331330,Goodnews Bay,2026-03-01,2026,3,fuel_used_gallons,0,4561,5,Strong
331330,Goodnews Bay,2026-03-01,2026,3,commercial_sold_to,13920,3851,10,Extreme
331340,Grayling,2015-07-01,2015,7,commercial_sold_to,8253,3153,6,Strong
331340,Grayling,2015-08-01,2015,8,commercial_sold_to,8428,3153,6,Strong
331340,Grayling,2015-09-01,2015,9,commercial_sold_to,7991,3153,6,Strong
331340,Grayling,2015-10-01,2015,10,commercial_sold_to,7520,3153,5,Strong
331340,Grayling,2015-11-01,2015,11,commercial_sold_to,7752,3153,5,Strong
331340,Grayling,2015-12-01,2015,12,commercial_sold_to,9310,3153,7,Strong
331340,Grayling,2016-01-01,2016,1,commercial_sold_to,8935,3153,7,Strong
331340,Grayling,2018-12-01,2018,12,fuel_used_gallons,7423,3979,6,Strong
331340,Grayling,2022-12-01,2022,12,fuel_used_gallons,7060,3979,6,Strong
331340,Grayling,2023-07-01,2023,7,fuel_used_gallons,7060,3979,6,Strong
331340,Grayling,2023-12-01,2023,12,powerhouse_consumption_kwh,6169,2060,5,Strong
331340,Grayling,2024-01-01,2024,1,powerhouse_consumption_kwh,7658,2060,7,Strong
331340,Grayling,2024-03-01,2024,3,powerhouse_consumption_kwh,7703,2060,7,Strong
331340,Grayling,2024-04-01,2024,4,powerhouse_consumption_kwh,7983,2060,8,Strong
331340,Grayling,2024-05-01,2024,5,powerhouse_consumption_kwh,6173,2060,5,Strong
331340,Grayling,2024-09-01,2024,9,powerhouse_consumption_kwh,5866,2060,5,Strong
331340,Grayling,2024-10-01,2024,10,powerhouse_consumption_kwh,7388,2060,7,Strong
331340,Grayling,2024-11-01,2024,11,powerhouse_consumption_kwh,9150,2060,9,Extreme
331340,Grayling,2024-12-01,2024,12,powerhouse_consumption_kwh,9857,2060,10,Extreme
331340,Grayling,2025-01-01,2025,1,powerhouse_consumption_kwh,9893,2060,10,Extreme
331340,Grayling,2025-02-01,2025,2,powerhouse_consumption_kwh,9188,2060,9,Extreme
331340,Grayling,2025-03-01,2025,3,powerhouse_consumption_kwh,6330,2060,6,Strong
331340,Grayling,2025-11-01,2025,11,fuel_used_gallons,0,3979,7,Strong
331340,Grayling,2025-11-01,2025,11,commercial_sold_to,8585,3153,6,Strong
331340,Grayling,2025-12-01,2025,12,fuel_used_gallons,0,3979,7,Strong
331340,Grayling,2025-12-01,2025,12,commercial_sold_to,8616,3153,6,Strong
331340,Grayling,2026-01-01,2026,1,fuel_used_gallons,0,3979,7,Strong
331340,Grayling,2026-01-01,2026,1,commercial_sold_to,9902,3153,8,Strong
331340,Grayling,2026-02-01,2026,2,fuel_used_gallons,0,3979,7,Strong
331340,Grayling,2026-02-01,2026,2,commercial_sold_to,9684,3153,8,Strong
331340,Grayling,2026-03-01,2026,3,fuel_used_gallons,0,3979,7,Strong
331340,Grayling,2026-03-01,2026,3,commercial_sold_to,10817,3153,9,Extreme
332010,Gustavus,2019-03-01,2019,3,fuel_used_gallons,6235,713,5,Strong
332010,Gustavus,2021-02-01,2021,2,fuel_used_gallons,8936,713,8,Strong
332010,Gustavus,2021-02-01,2021,2,diesel_kwh_generated,130569,17316,5,Strong
332010,Gustavus,2021-03-01,2021,3,fuel_used_gallons,6109,713,5,Strong
332010,Gustavus,2021-04-01,2021,4,fuel_used_gallons,8740,713,8,Strong
332010,Gustavus,2021-04-01,2021,4,diesel_kwh_generated,126440,17316,5,Strong
332010,Gustavus,2022-09-01,2022,9,peak_consumption_kw,2473,435.5,12,Extreme
332010,Gustavus,2022-10-01,2022,10,peak_consumption_kw,2458,435.5,12,Extreme
332010,Gustavus,2022-11-01,2022,11,peak_consumption_kw,2458,435.5,12,Extreme
332010,Gustavus,2022-12-01,2022,12,peak_consumption_kw,2458,435.5,12,Extreme
332010,Gustavus,2023-01-01,2023,1,fuel_used_gallons,5981,713,5,Strong
332010,Gustavus,2023-01-01,2023,1,peak_consumption_kw,2458,435.5,12,Extreme
332010,Gustavus,2023-01-01,2023,1,govt_facil_sold_to,78006,20356,6,Strong
332010,Gustavus,2023-02-01,2023,2,peak_consumption_kw,2332,435.5,11,Extreme
332010,Gustavus,2023-02-01,2023,2,govt_facil_sold_to,72657,20356,6,Strong
332010,Gustavus,2023-03-01,2023,3,fuel_used_gallons,5486,713,5,Strong
332010,Gustavus,2023-03-01,2023,3,peak_consumption_kw,2430,435.5,12,Extreme
332010,Gustavus,2023-03-01,2023,3,govt_facil_sold_to,70166,20356,5,Strong
332010,Gustavus,2023-04-01,2023,4,peak_consumption_kw,2400,435.5,12,Extreme
332010,Gustavus,2023-04-01,2023,4,govt_facil_sold_to,71666,20356,6,Strong
332010,Gustavus,2023-05-01,2023,5,peak_consumption_kw,2455,435.5,12,Extreme
332010,Gustavus,2023-05-01,2023,5,govt_facil_sold_to,78817,20356,6,Strong
332010,Gustavus,2023-06-01,2023,6,peak_consumption_kw,2458,435.5,12,Extreme
332010,Gustavus,2023-06-01,2023,6,govt_facil_sold_to,81591,20356,7,Strong
332010,Gustavus,2023-07-01,2023,7,fuel_used_gallons,9199,713,8,Strong
332010,Gustavus,2023-07-01,2023,7,peak_consumption_kw,2485,435.5,12,Extreme
332010,Gustavus,2023-07-01,2023,7,govt_facil_sold_to,67302,20356,5,Strong
332010,Gustavus,2023-08-01,2023,8,peak_consumption_kw,2485,435.5,12,Extreme
332010,Gustavus,2023-08-01,2023,8,govt_facil_sold_to,85022,20356,7,Strong
332010,Gustavus,2023-09-01,2023,9,peak_consumption_kw,2485,435.5,12,Extreme
332010,Gustavus,2023-09-01,2023,9,govt_facil_sold_to,85602,20356,7,Strong
332010,Gustavus,2023-10-01,2023,10,peak_consumption_kw,2485,435.5,12,Extreme
332010,Gustavus,2023-10-01,2023,10,govt_facil_sold_to,61932,20356,5,Strong
332010,Gustavus,2023-11-01,2023,11,peak_consumption_kw,2475,435.5,12,Extreme
332010,Gustavus,2023-11-01,2023,11,govt_facil_sold_to,95255,20356,8,Strong
332010,Gustavus,2023-12-01,2023,12,peak_consumption_kw,2473,435.5,12,Extreme
332010,Gustavus,2023-12-01,2023,12,govt_facil_sold_to,122345,20356,11,Extreme
332010,Gustavus,2024-01-01,2024,1,peak_consumption_kw,2473,435.5,12,Extreme
332010,Gustavus,2024-01-01,2024,1,govt_facil_sold_to,130208,20356,12,Extreme
332010,Gustavus,2024-02-01,2024,2,peak_consumption_kw,2473,435.5,12,Extreme
332010,Gustavus,2024-02-01,2024,2,govt_facil_sold_to,123064,20356,11,Extreme
332010,Gustavus,2024-03-01,2024,3,fuel_used_gallons,6127,713,5,Strong
332010,Gustavus,2024-03-01,2024,3,peak_consumption_kw,2480,435.5,12,Extreme
332010,Gustavus,2024-03-01,2024,3,govt_facil_sold_to,121417,20356,11,Extreme
332010,Gustavus,2024-04-01,2024,4,peak_consumption_kw,2480,435.5,12,Extreme
332010,Gustavus,2024-04-01,2024,4,govt_facil_sold_to,108127,20356,10,Extreme
332010,Gustavus,2024-05-01,2024,5,peak_consumption_kw,2480,435.5,12,Extreme
332010,Gustavus,2024-05-01,2024,5,govt_facil_sold_to,91329,20356,8,Strong
332010,Gustavus,2024-06-01,2024,6,peak_consumption_kw,2480,435.5,12,Extreme
332010,Gustavus,2024-06-01,2024,6,govt_facil_sold_to,91988,20356,8,Strong
332010,Gustavus,2024-07-01,2024,7,peak_consumption_kw,2480,435.5,12,Extreme
332010,Gustavus,2024-07-01,2024,7,govt_facil_sold_to,89472,20356,8,Strong
332010,Gustavus,2024-08-01,2024,8,peak_consumption_kw,2480,435.5,12,Extreme
332010,Gustavus,2024-08-01,2024,8,govt_facil_sold_to,90717,20356,8,Strong
332010,Gustavus,2024-09-01,2024,9,peak_consumption_kw,2480,435.5,12,Extreme
332010,Gustavus,2024-09-01,2024,9,govt_facil_sold_to,89428,20356,8,Strong
332010,Gustavus,2024-10-01,2024,10,peak_consumption_kw,2480,435.5,12,Extreme
332010,Gustavus,2024-10-01,2024,10,govt_facil_sold_to,77103,20356,6,Strong
332010,Gustavus,2024-11-01,2024,11,total_kwh_purchased,240778,0,NA,Extreme
332010,Gustavus,2024-11-01,2024,11,peak_consumption_kw,2480,435.5,12,Extreme
332010,Gustavus,2024-11-01,2024,11,govt_facil_sold_to,113758,20356,10,Extreme
332010,Gustavus,2024-12-01,2024,12,total_kwh_purchased,265998,0,NA,Extreme
332010,Gustavus,2024-12-01,2024,12,govt_facil_sold_to,101788,20356,9,Strong
332010,Gustavus,2025-01-01,2025,1,total_kwh_purchased,316029,0,NA,Extreme
332010,Gustavus,2025-01-01,2025,1,govt_facil_sold_to,109541,20356,10,Extreme
332010,Gustavus,2025-02-01,2025,2,pce_eligible_community_kwh,5791,3040,5,Strong
332010,Gustavus,2025-02-01,2025,2,fuel_used_gallons,9338,713,8,Strong
332010,Gustavus,2025-02-01,2025,2,diesel_kwh_generated,134466,17316,5,Strong
332010,Gustavus,2025-02-01,2025,2,total_kwh_purchased,233561,0,NA,Extreme
332010,Gustavus,2025-02-01,2025,2,com_facil_sold_to,5791,3040,5,Strong
332010,Gustavus,2025-02-01,2025,2,govt_facil_sold_to,122254,20356,11,Extreme
332010,Gustavus,2025-03-01,2025,3,total_kwh_purchased,255441,0,NA,Extreme
332010,Gustavus,2025-03-01,2025,3,govt_facil_sold_to,122853,20356,11,Extreme
332010,Gustavus,2025-04-01,2025,4,total_kwh_purchased,294257,0,NA,Extreme
332010,Gustavus,2025-04-01,2025,4,govt_facil_sold_to,122661,20356,11,Extreme
332010,Gustavus,2025-05-01,2025,5,total_kwh_purchased,331437,0,NA,Extreme
332010,Gustavus,2025-05-01,2025,5,govt_facil_sold_to,113790,20356,10,Extreme
332010,Gustavus,2025-06-01,2025,6,fuel_used_gallons,11436,713,10,Extreme
332010,Gustavus,2025-06-01,2025,6,diesel_kwh_generated,171173,17316,6,Strong
332010,Gustavus,2025-06-01,2025,6,total_kwh_purchased,199520,0,NA,Extreme
332010,Gustavus,2025-06-01,2025,6,govt_facil_sold_to,107843,20356,10,Extreme
332010,Gustavus,2025-07-01,2025,7,total_kwh_purchased,345237,0,NA,Extreme
332010,Gustavus,2025-07-01,2025,7,govt_facil_sold_to,96122,20356,8,Strong
332010,Gustavus,2025-08-01,2025,8,total_kwh_purchased,359010,0,NA,Extreme
332010,Gustavus,2025-08-01,2025,8,govt_facil_sold_to,102372,20356,9,Strong
332010,Gustavus,2025-09-01,2025,9,total_kwh_purchased,282666,0,NA,Extreme
332010,Gustavus,2025-09-01,2025,9,govt_facil_sold_to,93610,20356,8,Strong
332010,Gustavus,2025-10-01,2025,10,total_kwh_purchased,275197,0,NA,Extreme
332010,Gustavus,2025-10-01,2025,10,govt_facil_sold_to,80383,20356,7,Strong
332010,Gustavus,2025-11-01,2025,11,total_kwh_purchased,300139,0,NA,Extreme
332010,Gustavus,2025-11-01,2025,11,govt_facil_sold_to,90382,20356,8,Strong
332010,Gustavus,2025-12-01,2025,12,pce_eligible_community_kwh,6262,3040,6,Strong
332010,Gustavus,2025-12-01,2025,12,total_kwh_purchased,330805,0,NA,Extreme
332010,Gustavus,2025-12-01,2025,12,com_facil_sold_to,6262,3040,6,Strong
332010,Gustavus,2025-12-01,2025,12,govt_facil_sold_to,114840,20356,10,Extreme
332010,Gustavus,2026-01-01,2026,1,pce_eligible_community_kwh,5945,3040,5,Strong
332010,Gustavus,2026-01-01,2026,1,fuel_used_gallons,16581,713,15,Extreme
332010,Gustavus,2026-01-01,2026,1,diesel_kwh_generated,248363,17316,10,Extreme
332010,Gustavus,2026-01-01,2026,1,total_kwh_purchased,146900,0,NA,Extreme
332010,Gustavus,2026-01-01,2026,1,com_facil_sold_to,5945,3040,5,Strong
332010,Gustavus,2026-01-01,2026,1,govt_facil_sold_to,119354,20356,11,Extreme
332010,Gustavus,2026-02-01,2026,2,pce_eligible_community_kwh,5606,3040,5,Strong
332010,Gustavus,2026-02-01,2026,2,total_kwh_purchased,329310,0,NA,Extreme
332010,Gustavus,2026-02-01,2026,2,com_facil_sold_to,5606,3040,5,Strong
332010,Gustavus,2026-02-01,2026,2,govt_facil_sold_to,132895,20356,12,Extreme
332010,Gustavus,2026-03-01,2026,3,fuel_used_gallons,9428,713,8,Strong
332010,Gustavus,2026-03-01,2026,3,diesel_kwh_generated,136440,17316,5,Strong
332010,Gustavus,2026-03-01,2026,3,total_kwh_purchased,211860,0,NA,Extreme
332010,Gustavus,2026-03-01,2026,3,govt_facil_sold_to,117514,20356,11,Extreme
332010,Gustavus,2026-04-01,2026,4,fuel_used_gallons,9416,713,8,Strong
332010,Gustavus,2026-04-01,2026,4,diesel_kwh_generated,138347,17316,5,Strong
332010,Gustavus,2026-04-01,2026,4,total_kwh_purchased,210117,0,NA,Extreme
332010,Gustavus,2026-04-01,2026,4,govt_facil_sold_to,129052,20356,12,Extreme
331120,"Haines, Covenant Life",2017-12-01,2017,12,fuel_used_gallons,10133,842,9,Extreme
331120,"Haines, Covenant Life",2017-12-01,2017,12,diesel_kwh_generated,128942,12200,8,Strong
331120,"Haines, Covenant Life",2018-01-01,2018,1,fuel_used_gallons,11553,842,11,Extreme
331120,"Haines, Covenant Life",2018-01-01,2018,1,diesel_kwh_generated,156150,12200,10,Extreme
331120,"Haines, Covenant Life",2018-02-01,2018,2,fuel_used_gallons,17208,842,17,Extreme
331120,"Haines, Covenant Life",2018-02-01,2018,2,diesel_kwh_generated,224076,12200,15,Extreme
331120,"Haines, Covenant Life",2018-03-01,2018,3,fuel_used_gallons,14361,842,14,Extreme
331120,"Haines, Covenant Life",2018-03-01,2018,3,diesel_kwh_generated,187324,12200,13,Extreme
331120,"Haines, Covenant Life",2018-04-01,2018,4,fuel_used_gallons,15088,842,14,Extreme
331120,"Haines, Covenant Life",2018-04-01,2018,4,diesel_kwh_generated,203840,12200,14,Extreme
331120,"Haines, Covenant Life",2018-05-01,2018,5,fuel_used_gallons,39788,842,39,Extreme
331120,"Haines, Covenant Life",2018-05-01,2018,5,diesel_kwh_generated,558168,12200,40,Extreme
331120,"Haines, Covenant Life",2018-07-01,2018,7,fuel_used_gallons,7959,842,7,Strong
331120,"Haines, Covenant Life",2018-07-01,2018,7,diesel_kwh_generated,92900,12200,6,Strong
331120,"Haines, Covenant Life",2019-11-01,2019,11,fuel_used_gallons,8367,842,8,Strong
331120,"Haines, Covenant Life",2019-11-01,2019,11,diesel_kwh_generated,113104,12200,7,Strong
331120,"Haines, Covenant Life",2020-12-01,2020,12,fuel_used_gallons,22909,842,22,Extreme
331120,"Haines, Covenant Life",2020-12-01,2020,12,diesel_kwh_generated,323180,12200,23,Extreme
331120,"Haines, Covenant Life",2021-01-01,2021,1,fuel_used_gallons,27285,842,27,Extreme
331120,"Haines, Covenant Life",2021-01-01,2021,1,diesel_kwh_generated,374509,12200,26,Extreme
331120,"Haines, Covenant Life",2021-02-01,2021,2,fuel_used_gallons,21229,842,21,Extreme
331120,"Haines, Covenant Life",2021-02-01,2021,2,diesel_kwh_generated,300037,12200,21,Extreme
331120,"Haines, Covenant Life",2021-03-01,2021,3,fuel_used_gallons,18012,842,17,Extreme
331120,"Haines, Covenant Life",2021-03-01,2021,3,diesel_kwh_generated,250360,12200,17,Extreme
331120,"Haines, Covenant Life",2021-04-01,2021,4,fuel_used_gallons,24837,842,24,Extreme
331120,"Haines, Covenant Life",2021-04-01,2021,4,diesel_kwh_generated,359757,12200,25,Extreme
331120,"Haines, Covenant Life",2021-05-01,2021,5,fuel_used_gallons,8619,842,8,Strong
331120,"Haines, Covenant Life",2021-05-01,2021,5,diesel_kwh_generated,124521,12200,8,Strong
331120,"Haines, Covenant Life",2021-12-01,2021,12,fuel_used_gallons,16668,842,16,Extreme
331120,"Haines, Covenant Life",2021-12-01,2021,12,diesel_kwh_generated,230977,12200,16,Extreme
331120,"Haines, Covenant Life",2022-01-01,2022,1,fuel_used_gallons,55522,842,55,Extreme
331120,"Haines, Covenant Life",2022-01-01,2022,1,diesel_kwh_generated,773846,12200,55,Extreme
331120,"Haines, Covenant Life",2022-02-01,2022,2,fuel_used_gallons,14710,842,14,Extreme
331120,"Haines, Covenant Life",2022-02-01,2022,2,diesel_kwh_generated,201804,12200,14,Extreme
331120,"Haines, Covenant Life",2022-04-01,2022,4,fuel_used_gallons,8896,842,8,Strong
331120,"Haines, Covenant Life",2022-04-01,2022,4,diesel_kwh_generated,124862,12200,8,Strong
331120,"Haines, Covenant Life",2022-05-01,2022,5,fuel_used_gallons,21819,842,21,Extreme
331120,"Haines, Covenant Life",2022-05-01,2022,5,diesel_kwh_generated,312828,12200,22,Extreme
331120,"Haines, Covenant Life",2023-01-01,2023,1,fuel_used_gallons,11318,842,11,Extreme
331120,"Haines, Covenant Life",2023-01-01,2023,1,diesel_kwh_generated,153452,12200,10,Extreme
331120,"Haines, Covenant Life",2023-05-01,2023,5,fuel_used_gallons,11758,842,11,Extreme
331120,"Haines, Covenant Life",2023-05-01,2023,5,diesel_kwh_generated,171099,12200,12,Extreme
331120,"Haines, Covenant Life",2023-09-01,2023,9,fuel_used_gallons,6462,842,6,Strong
331120,"Haines, Covenant Life",2023-09-01,2023,9,diesel_kwh_generated,89214,12200,6,Strong
331120,"Haines, Covenant Life",2026-01-01,2026,1,pce_eligible_residential_kwh,468677,322622,5,Strong
331120,"Haines, Covenant Life",2026-01-01,2026,1,residential_sold_to,747617,447535.5,5,Strong
331140,Hollis,2022-01-01,2022,1,powerhouse_consumption_kwh,3165,1299.5,6,Strong
331140,Hollis,2022-04-01,2022,4,powerhouse_consumption_kwh,2801,1299.5,5,Strong
331350,Holy Cross,2015-12-01,2015,12,fuel_used_gallons,6581,3771.5,5,Strong
331350,Holy Cross,2016-12-01,2016,12,fuel_used_gallons,13564,3771.5,19,Extreme
331350,Holy Cross,2019-12-01,2019,12,fuel_used_gallons,9198,3771.5,11,Extreme
331350,Holy Cross,2024-01-01,2024,1,residential_sold_to,37724,23902,5,Strong
331350,Holy Cross,2025-01-01,2025,1,residential_sold_to,38362,23902,5,Strong
331350,Holy Cross,2025-11-01,2025,11,fuel_used_gallons,0,3771.5,7,Strong
331350,Holy Cross,2025-12-01,2025,12,fuel_used_gallons,0,3771.5,7,Strong
