identifier,project_code,stage_code,line_no,sales_reporter_id,sales_reporting_name,ak_operator_id,operator_name,plant_id,plant_name,intertie_id,intertie_name,utility,community,amount,purchased_from,purchased_from_2,powerhouse_consumption_kwh,peak_consumption_kw,residential_sold_to,commercial_sold_to,com_facil_sold_to,govt_facil_sold_to,unbilled_sold_to,most_recent_fuel_purch_price,non_fuel_expenses,fuel_cost,total_kwh_purchased,total_kwh_purchased_2,residential_customers,commercial_customers,com_facil_customers,govt_facil_customers,unbilled_customers,other_customers,other_customers_description,hydro_kwh_generated,natural_gas_kwh_generated,wind_kwh_generated,solar_kwh_generated,other_kwh_generated,calendar_month,fiscal_year,calendar_year,pce_eligible_residential_kwh,pce_eligible_com_facil_kwh,pce_eligible_community_kwh,pce_eligible_total_kwh,actual_rate,pro_rata_rate,residential_rate,effective_residential_rate,residential_kwh_per_customer_per_month,pce_residential_kwh_per_customer_per_month,fuel_used_gallons,diesel_kwh_generated,diesel_efficiency,imputed_residential_rate,imputed_pro_rata_rate,imputed_effective_residential_rate,imputed_most_recent_fuel_purch_price,imputed_fuel_used_gallons,imputed_fuel_cost,imputed_non_fuel_expenses,imputed_diesel_efficiency,imputed_diesel_kwh_generated,imputed_hydro_kwh_generated,imputed_natural_gas_kwh_generated,imputed_solar_kwh_generated,imputed_other_kwh_generated,imputed_powerhouse_consumption_kwh,imputed_peak_consumption_kw,imputed_residential_sold_to,imputed_commercial_sold_to,imputed_com_facil_sold_to,imputed_govt_facil_sold_to,imputed_unbilled_sold_to,imputed_residential_customers,imputed_commercial_customers,imputed_com_facil_customers,imputed_govt_facil_customers,imputed_unbilled_customers,imputed_other_customers,imputed_total_kwh_purchased,cleaned_during_energy_statistics
A3319600624225003,331960,06,0,SR-60,Elfin Cove,AK-OP-031,Elfin Cove Utility Commission,P140,Elfin Cove,112-0000,Elfin Cove_grid,ELFIN COVE UTILITY COMMISSION,ELFIN COVE,1801.48,NA,NA,1551,35,3142,3651,1216,89,1440,5.3899,3135.96,5815.7,0,NA,36,34,6,1,1,0,NA,0,NA,0,NA,NA,12,2024,2023,2766,0,912,3678,0.4898,0.4898,0.77,0.2802,87.27777777777777,76.83333333333333,1079,11113,0.09709349410600196,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A3319600724225003,331960,07,0,SR-60,Elfin Cove,AK-OP-031,Elfin Cove Utility Commission,P140,Elfin Cove,112-0000,Elfin Cove_grid,ELFIN COVE UTILITY COMMISSION,ELFIN COVE,1872.51,NA,NA,1506,35,3479,3368,1995,91,1400,5.3899,4823.3,6176.83,0,NA,36,34,6,1,1,0,NA,0,NA,0,NA,NA,1,2024,2024,2831,0,992,3823,0.4898,0.4898,0.77,0.2802,96.63888888888889,78.63888888888889,1146,12500,0.09168,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A3319600824225003,331960,08,0,SR-60,Elfin Cove,AK-OP-031,Elfin Cove Utility Commission,P140,Elfin Cove,112-0000,Elfin Cove_grid,ELFIN COVE UTILITY COMMISSION,ELFIN COVE,1568.86,NA,NA,1619,38,2975,3321,1825,98,1400,4.9069,28452.63,5456.47,0,NA,36,34,6,1,1,0,NA,0,NA,0,NA,NA,2,2024,2024,2600,0,920,3520,0.4457,0.4457,0.77,0.32430000000000003,82.63888888888889,72.22222222222223,1112,11781,0.0943892708598591,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A3319600924225003,331960,09,0,SR-60,Elfin Cove,AK-OP-031,Elfin Cove Utility Commission,P140,Elfin Cove,112-0000,Elfin Cove_grid,ELFIN COVE UTILITY COMMISSION,ELFIN COVE,1520.73,NA,NA,1480,39,2824,3126,1579,83,1440,4.9069,2011.28,5122.8,0,NA,36,34,6,1,1,0,NA,0,NA,0,NA,NA,3,2024,2024,2532,0,880,3412,0.4457,0.4457,0.77,0.32430000000000003,78.44444444444444,70.33333333333333,1044,10873,0.0960176584199393,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A3319601024225003,331960,10,0,SR-60,Elfin Cove,AK-OP-031,Elfin Cove Utility Commission,P140,Elfin Cove,112-0000,Elfin Cove_grid,ELFIN COVE UTILITY COMMISSION,ELFIN COVE,1874.17,NA,NA,1695,41,4099,6912,1109,92,1440,4.9069,3845.01,6624.32,0,NA,36,34,6,1,1,0,NA,0,NA,0,NA,NA,4,2024,2024,3298,0,907,4205,0.4457,0.4457,0.77,0.32430000000000003,113.86111111111111,91.61111111111111,1350,16145,0.0836172189532363,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A3319601124225003,331960,11,0,SR-60,Elfin Cove,AK-OP-031,Elfin Cove Utility Commission,P140,Elfin Cove,112-0000,Elfin Cove_grid,ELFIN COVE UTILITY COMMISSION,ELFIN COVE,2285.32,NA,NA,2337,170,10835,1954.6932705493277,984,104,1400,4.8206,20208.46,20448.99,0,NA,38,33,6,1,1,0,NA,0,NA,0,NA,NA,5,2024,2024,4247,0,973,5220,0.4378,0.4378,0.77,0.3322,285.13157894736844,111.76315789473684,0,9627.770762358949,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
A3319601224225003,331960,12,0,SR-60,Elfin Cove,AK-OP-031,Elfin Cove Utility Commission,P140,Elfin Cove,112-0000,Elfin Cove_grid,ELFIN COVE UTILITY COMMISSION,ELFIN COVE,2802.6,NA,NA,3133,220,14445,3555.40764587015,943,103,1400,4.8206,7762.37,30114.29,0,NA,36,38,6,1,1,0,NA,0,NA,0,NA,NA,6,2024,2024,5540,0,943,6483,0.4323,0.4323,0.77,0.3377,401.25,153.88888888888889,0,8329.50082223906,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
A3319600125225003,331960,01,0,SR-60,Elfin Cove,AK-OP-031,Elfin Cove Utility Commission,P140,Elfin Cove,112-0000,Elfin Cove_grid,ELFIN COVE UTILITY COMMISSION,ELFIN COVE,2995.41,NA,NA,3348,208,12677,5407.865250441031,979,89,1440,4.8206,10027.8,25288.87,0,NA,36,38,6,1,1,0,NA,0,NA,0,NA,NA,7,2025,2024,6050,0,879,6929,0.4323,0.4323,0.77,0.3377,352.1388888888889,168.05555555555554,0,11546.432462311719,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
A3319600225225003,331960,02,0,SR-60,Elfin Cove,AK-OP-031,Elfin Cove Utility Commission,P140,Elfin Cove,112-0000,Elfin Cove_grid,ELFIN COVE UTILITY COMMISSION,ELFIN COVE,3007.08,NA,NA,3355,200,12899,10076.420361487671,1167,108,1400,4.8206,5328,28634.36,0,NA,35,37,6,1,1,0,NA,0,NA,0,NA,NA,8,2025,2024,5789,0,1167,6956,0.4323,0.4323,0.74,0.3077,368.54285714285714,165.4,0,21022.379043618523,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
A3319600325225003,331960,03,0,SR-60,Elfin Cove,AK-OP-031,Elfin Cove Utility Commission,P140,Elfin Cove,112-0000,Elfin Cove_grid,ELFIN COVE UTILITY COMMISSION,ELFIN COVE,2779.71,NA,NA,2432,107,8874,26930,698,93,1440,5.7137,6229.88,18186.71,0,NA,35,37,6,1,1,0,NA,0,NA,0,NA,NA,9,2025,2024,4710,0,698,5408,0.514,0.514,0.74,0.226,253.54285714285712,134.57142857142858,3183,41894,0.07597746694037333,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A3319600425225003,331960,04,0,SR-60,Elfin Cove,AK-OP-031,Elfin Cove Utility Commission,P140,Elfin Cove,112-0000,Elfin Cove_grid,ELFIN COVE UTILITY COMMISSION,ELFIN COVE,2018.99,NA,NA,1154,200,4069,3855,634,92,1440,5.7137,3344.28,6570.76,0,NA,36,36,6,1,1,0,NA,0,NA,0,NA,NA,10,2025,2024,3294,0,634,3928,0.514,0.514,0.74,0.226,113.02777777777776,91.5,1150,12542,0.09169191516504543,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A3319600525225003,331960,05,0,SR-60,Elfin Cove,AK-OP-031,Elfin Cove Utility Commission,P140,Elfin Cove,112-0000,Elfin Cove_grid,ELFIN COVE UTILITY COMMISSION,ELFIN COVE,1816.99,NA,NA,1150,200,3109,4107,677,97,1440,5.7137,3948.21,6353.63,0,NA,37,36,6,1,1,0,NA,0,NA,0,NA,NA,11,2025,2024,2858,0,677,3535,0.514,0.514,0.74,0.226,84.02702702702703,77.24324324324324,1112,11982,0.0928058754798865,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A3319600625225003,331960,06,0,SR-60,Elfin Cove,AK-OP-031,Elfin Cove Utility Commission,P140,Elfin Cove,112-0000,Elfin Cove_grid,ELFIN COVE UTILITY COMMISSION,ELFIN COVE,1861.71,NA,NA,1163,48,3190,5623,815,94,1440,5.7137,2939.58,6353.63,0,NA,37,36,6,1,1,0,NA,0,NA,0,NA,NA,12,2025,2024,2807,0,815,3622,0.514,0.514,0.7533,0.23929999999999996,86.21621621621621,75.86486486486487,1112,12325,0.09022312373225153,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A3319600725225003,331960,07,0,SR-60,Elfin Cove,AK-OP-031,Elfin Cove Utility Commission,P140,Elfin Cove,112-0000,Elfin Cove_grid,ELFIN COVE UTILITY COMMISSION,ELFIN COVE,1532.75,NA,NA,1300,200,2660,2918,600,91,1440,5.7137,5626.59,5770.84,0,NA,37,37,6,1,1,0,NA,0,NA,0,NA,NA,1,2025,2025,2382,0,600,2982,0.514,0.514,0.74,0.226,71.89189189189189,64.37837837837837,1010,9594,0.10527412966437356,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A3319600825225003,331960,08,0,SR-60,Elfin Cove,AK-OP-031,Elfin Cove Utility Commission,P140,Elfin Cove,112-0000,Elfin Cove_grid,ELFIN COVE UTILITY COMMISSION,ELFIN COVE,2083.24,NA,NA,1307,200,3793,3909,714,89,1440,5.7137,7941.48,5965.1,0,NA,36,37,6,1,1,0,NA,0,NA,0,NA,NA,2,2025,2025,3339,0,714,4053,0.514,0.514,0.74,0.226,105.36111111111111,92.75,1044,11252,0.09278350515463918,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A3319600925225003,331960,09,0,SR-60,Elfin Cove,AK-OP-031,Elfin Cove Utility Commission,P140,Elfin Cove,112-0000,Elfin Cove_grid,ELFIN COVE UTILITY COMMISSION,ELFIN COVE,1478.78,NA,NA,1319,200,2611,3122,589,87,1440,5.7137,6694,5388.02,0,NA,36,37,6,1,1,0,NA,0,NA,0,NA,NA,3,2025,2025,2288,0,589,2877,0.514,0.514,0.74,0.226,72.52777777777777,63.55555555555556,943,9528,0.0989714525608732,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A3319601025225003,331960,10,0,SR-60,Elfin Cove,AK-OP-031,Elfin Cove Utility Commission,P140,Elfin Cove,112-0000,Elfin Cove_grid,ELFIN COVE UTILITY COMMISSION,ELFIN COVE,1801.57,NA,NA,1564,200,3133,6037,701,93,1440,5.7137,5233.89,7324.96,0,NA,35,37,6,1,1,0,NA,0,NA,0,NA,NA,4,2025,2025,2804,0,701,3505,0.514,0.514,0.74,0.226,89.51428571428572,80.11428571428571,1282,14182,0.09039627697080808,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A3319601125225003,331960,11,0,SR-60,Elfin Cove,AK-OP-031,Elfin Cove Utility Commission,P140,Elfin Cove,112-0000,Elfin Cove_grid,ELFIN COVE UTILITY COMMISSION,ELFIN COVE,2785.37,NA,NA,2147,200,10643,-478.4644240985226,790,96,1440,5.7137,12905,22580.54,0,NA,36,37,6,1,1,0,NA,0,NA,0,NA,NA,5,2025,2025,4629,0,790,5419,0.514,0.514,0.74,0.226,295.6388888888889,128.58333333333334,0,8464.304764691446,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
A3319601225225003,331960,12,0,SR-60,Elfin Cove,AK-OP-031,Elfin Cove Utility Commission,P140,Elfin Cove,112-0000,Elfin Cove_grid,ELFIN COVE UTILITY COMMISSION,ELFIN COVE,3301.94,NA,NA,2753,200,14360,-1994.098198543977,703,90,1440,5.7137,5531.86,33499.42,0,NA,36,38,6,1,1,0,NA,0,NA,0,NA,NA,6,2025,2025,5721,0,703,6424,0.514,0.514,0.74,0.226,398.8888888888889,158.91666666666666,0,7334.884753118651,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
A3319600126225003,331960,01,0,SR-60,Elfin Cove,AK-OP-031,Elfin Cove Utility Commission,P140,Elfin Cove,112-0000,Elfin Cove_grid,ELFIN COVE UTILITY COMMISSION,ELFIN COVE,1246.03,NA,NA,2643,157,12465,-598.422064522943,927,84,1440,5.7137,7871.23,32830.92,0,NA,36,38,6,1,1,0,NA,0,NA,0,NA,NA,7,2026,2025,5206,0,927,6133,0.5097,0.5097,0.8,0.2903,346.25,144.61111111111111,0,10181.511317997114,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
A3319600226225003,331960,02,0,SR-60,Elfin Cove,AK-OP-031,Elfin Cove Utility Commission,P140,Elfin Cove,112-0000,Elfin Cove_grid,ELFIN COVE UTILITY COMMISSION,ELFIN COVE,3495.52,NA,NA,2469,200,13211,2523.4875573881836,1011,98,1440,5.7137,7335.78,37224.76,0,NA,36,39,6,1,1,0,NA,0,NA,0,NA,NA,8,2026,2025,5956,0,902,6858,0.5097,0.5097,0.8,0.2903,366.97222222222223,165.44444444444446,0,18547.265255914386,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
A3319600326225003,331960,03,0,SR-60,Elfin Cove,AK-OP-031,Elfin Cove Utility Commission,P140,Elfin Cove,112-0000,Elfin Cove_grid,ELFIN COVE UTILITY COMMISSION,ELFIN COVE,1180.99,NA,NA,7,12,3793,10986,667,88,1440,5.7137,4572.25,16695.43,0,NA,36,39,6,1,1,0,NA,0,NA,0,NA,NA,9,2026,2025,1531,0,667,2198,0.5373,0.5373,0.8,0.26270000000000004,105.36111111111111,42.52777777777778,2922,36967,0.07904347120404685,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A3319600426225003,331960,04,0,SR-60,Elfin Cove,AK-OP-031,Elfin Cove Utility Commission,P140,Elfin Cove,112-0000,Elfin Cove_grid,ELFIN COVE UTILITY COMMISSION,ELFIN COVE,1514.65,NA,NA,1991,10,2621,4734,1207,88,1440,5.7137,106505.54,5793.69,0,NA,37,39,6,1,1,0,NA,0,NA,0,NA,NA,10,2026,2025,1780,0,1039,2819,0.5373,0.5373,0.8,0.26270000000000004,70.83783783783784,48.108108108108105,1014,9696,0.10457920792079207,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A3319600526225003,331960,05,0,SR-60,Elfin Cove,AK-OP-031,Elfin Cove Utility Commission,P140,Elfin Cove,112-0000,Elfin Cove_grid,ELFIN COVE UTILITY COMMISSION,ELFIN COVE,3365.8,NA,NA,697,20,9823,13257,507,92,1440,5.93,47763.25,6606.02,0,NA,37,39,6,1,1,0,NA,0,NA,0,NA,NA,11,2026,2025,5809,0,507,6316,0.5329,0.5329,0.8,0.2671,265.4864864864865,157,1114,11700,0.0952136752136752,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A3319600626225003,331960,06,0,SR-60,Elfin Cove,AK-OP-031,Elfin Cove Utility Commission,P140,Elfin Cove,112-0000,Elfin Cove_grid,ELFIN COVE UTILITY COMMISSION,ELFIN COVE,2109.75,NA,NA,850,1,4021,3607,377,90,1440,5.93,9022.52,8284.21,0,NA,37,38,6,1,1,0,NA,0,NA,0,NA,NA,12,2026,2025,3582,0,377,3959,0.5329,0.5329,0.8,0.2671,108.67567567567568,96.8108108108108,1397,12113,0.11533063650623296,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A3319600726225003,331960,07,0,SR-60,Elfin Cove,AK-OP-031,Elfin Cove Utility Commission,P140,Elfin Cove,112-0000,Elfin Cove_grid,ELFIN COVE UTILITY COMMISSION,ELFIN COVE,1129.22,NA,NA,500,22,2398,5018,348,88,1440,5.93,3344.26,6594.16,0,NA,37,38,6,1,1,0,NA,0,NA,0,NA,NA,1,2026,2026,1771,0,348,2119,0.5329,0.5329,0.8,0.2671,64.8108108108108,47.86486486486486,1112,11511,0.09660324906611067,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A3319600826225003,331960,08,0,SR-60,Elfin Cove,AK-OP-031,Elfin Cove Utility Commission,P140,Elfin Cove,112-0000,Elfin Cove_grid,ELFIN COVE UTILITY COMMISSION,ELFIN COVE,1575.79,NA,NA,503,20,4106,4537,276,92,1440,5.93,2,6398.47,0,NA,36,39,6,1,1,0,NA,0,NA,0,NA,NA,2,2026,2026,2681,0,276,2957,0.5329,0.5329,0.8,0.2671,114.05555555555556,74.47222222222223,1079,11322,0.09530118353647764,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A3319600926225003,331960,09,0,SR-60,Elfin Cove,AK-OP-031,Elfin Cove Utility Commission,P140,Elfin Cove,112-0000,Elfin Cove_grid,ELFIN COVE UTILITY COMMISSION,ELFIN COVE,1132.95,NA,NA,515,26,1753,5668,345.71009644220953,90,1440,5.93,1897.68,7382.85,0,NA,36,39,6,1,1,0,NA,0,NA,0,NA,NA,3,2026,2026,1404,0,722,2126,0.5329,0.5329,0.8,0.2671,48.69444444444444,39,1245,13600,0.09154411764705882,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
A3319601026225003,331960,10,0,SR-60,Elfin Cove,AK-OP-031,Elfin Cove Utility Commission,P140,Elfin Cove,112-0000,Elfin Cove_grid,ELFIN COVE UTILITY COMMISSION,ELFIN COVE,2629.33,NA,NA,649,200,6740,14821,457,65,1440,5.93,65813.31,8616.29,0,NA,36,39,6,1,1,0,NA,0,NA,0,NA,NA,4,2026,2026,4477,0,457,4934,0.5329,0.5329,0.86,0.32709999999999995,187.22222222222223,124.36111111111111,1453,18745,0.07751400373432915,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A3319601126225003,331960,11,0,SR-60,Elfin Cove,AK-OP-031,Elfin Cove Utility Commission,P140,Elfin Cove,112-0000,Elfin Cove_grid,ELFIN COVE UTILITY COMMISSION,ELFIN COVE,2287.96,NA,NA,1283,200,9658,6588.803643798665,320,94,1440,5.93,5365.48,24366.37,0,NA,36,39,6,1,1,0,NA,0,NA,0,NA,NA,5,2026,2026,4278,0,320,4598,0.4976,0.4976,0.86,0.3624,268.27777777777777,118.83333333333331,0,9119.006423603729,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
A3319700616225003,331970,06,0,SR-63,False Pass,AK-OP-032,"False Pass, City of",P141,False Pass,113-0000,False Pass_grid,CITY OF FALSE PASS,FALSE PASS,2313.77,NA,NA,4749,120,11337,24565,6628,2418,231,3.6872,4186.48,18882.15,0,NA,29,13,11,3,0,0,NA,0,NA,NA,NA,NA,12,2016,2015,6438,0,4200,10638,0.2618,0.2618,0.4408,0.17900000000000005,390.9310344827586,222,5121,60097,0.08521224021165782,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A3319700716225003,331970,07,0,SR-63,False Pass,AK-OP-032,"False Pass, City of",P141,False Pass,113-0000,False Pass_grid,CITY OF FALSE PASS,FALSE PASS,2082.35,NA,NA,2965,111.25299911492735,9198,24057,4771,2092,196,2.6113,998.89,10959.63,0,NA,29,13,11,3,0,0,NA,0,NA,NA,NA,NA,1,2016,2016,5779,0,3795,9574,0.2175,0.2175,0.4336,0.2161,317.17241379310343,199.27586206896552,4197,47613,0.08814819482074224,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
A3319700816225003,331970,08,0,SR-63,False Pass,AK-OP-032,"False Pass, City of",P141,False Pass,113-0000,False Pass_grid,CITY OF FALSE PASS,FALSE PASS,1473.73,NA,NA,3298,120,8486,20305,4457,1822,140,2.6113,810.43,10633.21,0,NA,29,13,11,3,0,0,NA,0,NA,NA,NA,NA,2,2016,2016,5745,0,3420,9165,0.1608,0.1608,0.4349,0.2741,292.62068965517244,198.1034482758621,4072,47553,0.08563076987782053,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
