identifier,line_no,utility,community,amount,purchased_from,powerhouse_consumption_kwh,peak_consumption_kw,residential_sold_to,commercial_sold_to,com_facil_sold_to,govt_facil_sold_to,unbilled_sold_to,most_recent_fuel_purch_price,fuel_used_gallons,non_fuel_expenses,fuel_cost,total_kwh_purchased,residential_customers,commercial_customers,com_facil_customers,govt_facil_customers,unbilled_customers,other_customers,other_customers_description,diesel_kwh_generated,hydro_kwh_generated,other_1_kwh_type,other_1_kwh_generated,other_2_kwh_type,other_2_kwh_generated,umr_month,fiscal_year,calendar_year
A3313900216225003,0,ALASKA VILLAGE ELECTRIC COOP,Kasigluk,24518.56,NA,11038,0,54552,17671,24357,33027,0,4.0216,14149,0,47117.58,0,117,16,9,14,0,0,NA,192596,0,wind,34557,NA,0,August,2016,2015
A3313800216225003,0,ALASKA VILLAGE ELECTRIC COOP,Kaltag,8195.53,NA,1126,0,18477,6328,3000,17829,0,3.6607,3750,0,11302.88,0,68,10,10,14,0,0,NA,48180,0,solar,945,NA,0,August,2016,2015
A3313700216225003,0,ALASKA VILLAGE ELECTRIC COOP,Huslia,14761.74,NA,1905,0,40010,3022,5766,15800,0,3.9264,4989,0,18081.13,0,103,8,16,12,0,0,NA,67175,0,NA,0,NA,0,August,2016,2015
A3313600216225003,0,ALASKA VILLAGE ELECTRIC COOP,Hooper Bay,33287.28,NA,5669,0,77910,71240,18540,53426,0,4.066,13355,0,41448.58,0,250,41,11,30,0,0,NA,197878,0,wind,32847,NA,0,August,2016,2015
A3313500216225003,0,ALASKA VILLAGE ELECTRIC COOP,Holy Cross,8883.62,NA,1982,0,20748,6639,5545,6926,0,3.7312,3444,0,10201.13,0,74,6,12,9,0,0,NA,41997,0,NA,0,NA,0,August,2016,2015
A3313400216225003,0,ALASKA VILLAGE ELECTRIC COOP,Grayling,9746.47,NA,1923,0,18456,8428,8038,5461,0,3.7478,3682,0,10019.83,0,64,6,10,5,0,0,NA,43476,0,NA,0,NA,0,August,2016,2015
A3313300216225003,0,ALASKA VILLAGE ELECTRIC COOP,Goodnews Bay,11965.31,NA,1506,0,26125,7172,4444,7983,0,4.0056,3888,0,14084.28,0,77,7,10,7,0,0,NA,47999,0,NA,0,NA,0,August,2016,2015
A3313200216225003,0,ALASKA VILLAGE ELECTRIC COOP,Gambell,20268.71,NA,16874,0,55725,29209,9609,30680,0,4.0461,7059,0,25510.52,0,161,18,11,29,0,0,NA,87646,0,wind,56495,NA,0,August,2016,2015
A3313100216225003,0,ALASKA VILLAGE ELECTRIC COOP,Emmonak,46379,NA,5968,0,83987,221463,58870,47602,0,3.9997,29528,0,96990.62,0,200,50,12,30,0,0,NA,408991,0,wind,0,NA,0,August,2016,2015
A3313000216225003,0,ALASKA VILLAGE ELECTRIC COOP,Elim,16639.53,NA,1588,0,37748,28772,9098,24473,0,4.0779,7238,0,29515.84,0,95,17,9,19,0,0,NA,105230,0,NA,0,NA,0,August,2016,2015
A3312900216225003,0,ALASKA VILLAGE ELECTRIC COOP,Eek,14829.59,NA,979,0,30403,13983,6034,10614,0,4.0525,4935,0,16353.11,0,105,14,9,9,0,0,NA,63105,0,NA,0,NA,0,August,2016,2015
A3312800216225003,0,ALASKA VILLAGE ELECTRIC COOP,Chevak,27148.63,NA,11967,0,71206,31715,19449,50700,0,3.8763,9335,0,36185.26,0,206,20,11,21,0,0,NA,122040,0,wind,66027,NA,0,August,2016,2015
A3312700216225003,0,ALASKA VILLAGE ELECTRIC COOP,Brevig Mission,15739.65,NA,3283,0,36352,8382,11387,22929,0,3.8365,6033,0,23145.6,0,86,10,10,15,0,0,NA,83114,0,NA,0,NA,0,August,2016,2015
A3312600216225003,0,ALASKA VILLAGE ELECTRIC COOP,Anvik,6424.47,NA,1058,0,11029,6699,4183,5020,0,3.73,2550,0,6395.15,0,40,10,8,12,0,0,NA,28697,0,NA,0,NA,0,August,2016,2015
A3312500216225003,0,ALASKA VILLAGE ELECTRIC COOP,Ambler,20639.15,NA,2115,0,36601,12762,15507,24322,0,5.4374,6737,0,27009.98,0,82,19,12,8,0,0,NA,91441,0,NA,0,NA,0,August,2016,2015
A3312400216225003,0,ALASKA VILLAGE ELECTRIC COOP,Alakanuk,28689.07,NA,2203,0,60528,26063,16423,61330,0,4.0189,12557,0,39746.67,0,164,17,10,8,0,0,NA,164377,0,NA,0,NA,0,August,2016,2015
A3311200216225003,0,ALASKA POWER & TELEPHONE,Haines; Covenant Life,9594.88,GOAT LAKE/KAISDAYA/IPEC/LUTAK,20120,2053,410021,410787,72854,78219,0,3,917,0,2751,1087637,1113,339,33,31,0,0,NA,12200,0,NA,0,NA,0,August,2016,2015
A3311100216225003,0,ALASKA POWER & TELEPHONE,Eagle; Eagle Village,9286.93,NA,429,116,25153,12339,364,8073,0,3.15,3951,0,12445.65,0,133,18,7,18,0,0,NA,50438,0,solar,2422,NA,0,August,2016,2015
A3310900216225003,0,ALASKA POWER & TELEPHONE,Craig,4799.95,Black Bear Lake/South Fork,12849,5872,313760,1168310,145192,41991,0,2.75,65096,0,179014,2231144,660,293,45,22,0,0,NA,940051,0,NA,0,NA,0,August,2016,2015
A3310700216225003,0,ALASKA POWER & TELEPHONE,Chistochina,3432.24,NA,752,0,11777,11698,274,51,0,3.1,0,0,0,0,45,19,1,1,0,0,NA,0,0,NA,0,NA,0,August,2016,2015
A3324700216225003,0,NATIVE VILLAGE OF PERRYVILLE,Perryville,2333.34,NA,182,0,7682,12549,0,227,729,4.0999,1317,1621.05,5399.57,0,48,11,7,3,2,0,NA,40720,0,wind,982,solar,117,August,2016,2015
A3324200216225003,0,NUNAM IQUA ELECTRIC COMPANY,Nunam Iqua,5938.72,NA,1687,128,14173,25683,8866,2351,364,3.96,4308,6848.24,17059.68,0,42,4,3,6,2,0,NA,56420,0,NA,0,NA,0,August,2016,2015
A3323900216225003,0,NORTH SLOPE BOROUGH,Point Hope,729.5,NA,23933,953,138365,329662,6555,5316,0,4.6397,35202,68839.04,163326.72,0,185,79,2,6,1,0,NA,526060,0,NA,0,NA,0,August,2016,2015
A3324000216225003,0,NORTH SLOPE BOROUGH,Point Lay,46.05,NA,4562,478,37319,214269,1030,4191,0,4.8712,20676,54877.95,100716.93,0,61,43,1,2,1,0,NA,271034,0,NA,0,NA,0,August,2016,2015
A3324100216225003,0,NORTH SLOPE BOROUGH,Wainwright,169.51,NA,30688,1724,97490,344207,2261,2977,0,4.1538,38625,62112.64,160440.53,0,143,75,3,4,1,0,NA,545770,0,NA,0,NA,0,August,2016,2015
A3323100216225003,0,NATERKAQ LIGHT PLANT,Chefornak,10153.2,NA,3561,277,37732,13739,7307,42414,1212,4.1137,8814,167584.4,36258.15,0,115,11,19,15,5,0,NA,115352,0,NA,0,NA,0,August,2016,2015
A3323000216225003,0,NAPASKIAK ELECTRIC UTILITY,Napaskiak,10432.89,NA,3518,179,29788,22118,1425,891,1336,4.0495,5728,0,23195.54,0,111,21,8,3,10,0,NA,100995,0,NA,0,NA,0,August,2016,2015
A3323500216225003,0,NORTH SLOPE BOROUGH,Anaktuvuk Pass,110.79,NA,19102,515,54684,220218,1995,2137,0,6.9809,22501,58821.71,157077.23,0,98,63,2,3,1,0,NA,313000,0,NA,0,NA,0,August,2016,2015
A3323600216225003,0,NORTH SLOPE BOROUGH,Atqasuk,186.67,NA,15840,453,46007,178077,2693,575,0,7.4321,20268,61933.53,150633.8,0,63,51,2,2,1,0,NA,252720,0,NA,0,NA,0,August,2016,2015
A3323700216225003,0,NORTH SLOPE BOROUGH,Kaktovik,464.55,NA,21204,639,50960,267575,4738,55517,0,4.4453,30357,56519.34,134945.97,0,79,50,3,6,1,0,NA,375900,0,NA,0,NA,0,August,2016,2015
A3323800216225003,0,NORTH SLOPE BOROUGH,Nuiqsut,615.74,NA,30206,816,64080,317121,6181,3474,0,5.4048,9441,53743.74,51026.72,0,103,75,4,3,1,0,NA,116611,0,natural_gas,342269,NA,0,August,2016,2015
A3322100216225003,0,MANOKOTAK POWER COMPANY,Manokotak,9214.25,NA,0,247,41828,13843,5312,19720,3933,3.464,6908,4807.56,23929.31,0,147,28,6,7,5,0,NA,122728,0,NA,0,NA,0,August,2016,2015
A3321900216225003,0,LIME VILLAGE ELECTRIC UTILITY,Lime Village,1644.18,NA,453,19,1822,1137,626,9,0,6.5996,592,1116,3906.96,0,17,1,5,1,0,0,NA,8594,0,NA,0,NA,0,August,2016,2015
A3321200216225003,0,ALASKA VILLAGE ELECTRIC COOP,Kotlik,22648.55,NA,3744,0,49981,36448,13086,36611,0,4.0191,9920,0,39868.48,0,127,22,10,16,0,0,NA,142245,0,NA,0,NA,0,August,2016,2015
A3320700216225003,0,CITY OF KING COVE,King Cove,6545.58,NA,4324,643,77639,117954,118977,2959,0,3.4205,1393,1700.7,4764.76,0,192,202,32,6,0,0,NA,7000,333000,NA,0,NA,0,August,2016,2015
A3320600216225003,0,IPNATCHIAQ ELECTRIC COMPANY,Deering,6420.29,NA,3643,145,14069,22968,8189,2351,179,3.1636,3305,33880.62,10455.7,0,44,7,7,5,3,0,NA,12781,0,NA,0,NA,0,August,2016,2015
A3320500216225003,0,ILIAMNA NEWHALEN NONDALTON,Iliamna; Newhalen; Nondalton,18560.45,NA,27351,561,60644,111686,21834,22324,0,4.6716,0,81640.28,0,0,185,94,15,9,0,0,NA,0,270917,NA,0,NA,0,August,2016,2015
A3320400216225003,0,IGIUGIG ELECTRIC COMPANY,Igiugig,5254.13,NA,1655,79,6716,8834,5672,1277,0,5.9363,2372,1445.25,14080.9,0,26,10,13,3,0,0,NA,27273,0,NA,0,NA,0,August,2016,2015
A3320300216225003,0,HUGHES POWER & LIGHT,Hughes,8784.66,NA,1838,132,11961,6313,4770,300,0,5.1768,2354,1956.86,12186.19,0,38,12,3,2,0,0,NA,26538,0,NA,0,NA,0,August,2016,2015
A3319900216225003,0,CITY OF GALENA,Galena,26113.26,NA,21842,782,59815,157988,31341,52766,0,3.6505,28129,138083.69,102684.91,0,186,116,9,42,0,0,NA,401390,0,NA,0,NA,0,August,2016,2015
A3319500216225003,0,ALASKA VILLAGE ELECTRIC COOP,Ekwok,7378.07,NA,2163,0,16817,7069,1616,6385,0,4.0425,2863,0,10850.77,0,51,19,5,3,0,0,NA,35727,0,NA,0,NA,0,August,2016,2015
A3318200216225003,0,CITY OF BUCKLAND,Buckland,10730.95,NA,2684,283,46976,45682,8985,0,310,4.5624,8704,3691.84,39711.13,0,98,17,10,0,2,0,NA,103361,0,wind,7502,NA,0,August,2016,2015
A3318000216225003,0,ALASKA VILLAGE ELECTRIC COOP,Bethel; Oscarville,199663.9,NA,88314,0,750418,1802224,82024,476811,0,4.4493,240495,0,830934.27,0,1837,784,23,88,0,0,NA,3313000,0,NA,0,NA,0,August,2016,2015
A3318600216225003,0,CITY OF CHIGNIK,Chignik,8376.41,NA,2670,236,24019,72600,5226,571,0,3.0514,8245,13225.12,25158.79,0,64,62,10,1,0,0,NA,113561,0,NA,0,NA,0,August,2016,2015
A3317400216225003,0,ALUTIIQ POWER COMPANY - See KARLITC,Karluk,2408.24,NA,176,38,4146,7816,1349,0,0,4.4584,1440,4647.87,6420.1,0,14,10,4,1,2,0,NA,14685,0,NA,0,NA,0,August,2016,2015
A3317000216225003,0,ALASKA VILLAGE ELECTRIC COOP,Toksook Bay,23096.63,NA,10002,0,55884,22887,20535,23608,0,3.9641,14446,0,51122.95,0,135,25,12,9,0,0,NA,201757,0,wind,58348,NA,0,August,2016,2015
A3317300216225003,0,ALASKA VILLAGE ELECTRIC COOP,Wales,8601.87,NA,2398,0,13949,11040,5443,10703,0,4.327,3794,0,13636.39,0,46,15,7,10,0,0,NA,46468,0,NA,0,NA,0,August,2016,2015
A3317200216225003,0,ALASKA VILLAGE ELECTRIC COOP,Upper Kalskag,8828.95,NA,2337,0,27191,13797,2282,14494,0,3.9766,7144,0,24846.12,0,60,21,2,9,0,0,NA,96745,0,NA,0,NA,0,August,2016,2015
A3317200316225003,0,ALASKA VILLAGE ELECTRIC COOP,Upper Kalskag,7908.56,NA,2836,0,29064,14957,1227,23132,0,3.4779,8160,0,28379.66,0,60,21,2,9,0,0,NA,114700,0,NA,0,NA,0,September,2016,2015
A3317300316225003,0,ALASKA VILLAGE ELECTRIC COOP,Wales,7618.31,NA,2591,0,14742,12591,2955,14117,0,4.327,4113,0,14782.94,0,46,16,5,10,0,0,NA,50681,0,NA,0,NA,0,September,2016,2015
A3317000316225003,0,ALASKA VILLAGE ELECTRIC COOP,Toksook Bay,22258.43,NA,10590,0,61264,24497,20696,24834,0,3.5389,15819,0,55981.86,0,134,24,12,9,0,0,NA,213080,0,wind,72398,NA,0,September,2016,2015
A3318600316225003,0,CITY OF CHIGNIK,Chignik,6119.26,NA,1921,217,15323,38453,5652,599,0,3.0514,5074,30041.28,15482.8,0,59,41,10,1,0,0,NA,68956,0,NA,0,NA,0,September,2016,2015
A3318000316225003,0,ALASKA VILLAGE ELECTRIC COOP,Bethel; Oscarville,158546.26,NA,81191,0,790911,1800162,84572,516852,0,3.6887,235377,0,814310.27,0,1833,772,23,88,0,0,NA,3294000,0,NA,0,NA,0,September,2016,2015
A3318200316225003,0,CITY OF BUCKLAND,Buckland,8417.46,NA,3000,279,52654,56118,10254,0,678,3.645,8167,3450,29768.72,0,98,17,10,0,2,0,NA,141000,0,wind,13429,NA,0,September,2016,2015
A3319500316225003,0,ALASKA VILLAGE ELECTRIC COOP,Ekwok,7079.28,NA,2227,0,17472,6864,1769,8985,0,3.793,3405,0,12904.95,0,51,19,5,3,0,0,NA,39799,0,NA,0,NA,0,September,2016,2015
A3319900316225003,0,CITY OF GALENA,Galena,26261.34,NA,10539,795,60226,188995,34454,36530,0,3.6505,29730,70595.51,108529.37,0,186,116,9,42,0,0,NA,415952,0,NA,0,NA,0,September,2016,2015
A3320300316225003,0,HUGHES POWER & LIGHT,Hughes,10257.41,NA,2283,200,14898,9081,5895,483,0,5.1768,3484,1871.59,18035.97,0,37,16,3,2,0,0,NA,39685,0,NA,0,NA,0,September,2016,2015
A3320400316225003,0,IGIUGIG ELECTRIC COMPANY,Igiugig,5505.85,NA,1706,80,7124,9554,5979,1302,0,5.9363,2372,1984.17,14080.9,0,27,10,13,3,0,0,NA,29975,0,NA,0,NA,0,September,2016,2015
A3320500316225003,0,ILIAMNA NEWHALEN NONDALTON,Iliamna; Newhalen; Nondalton,18927.43,NA,28497,693,65215,142656,23159,21024,0,4.6716,747,100696.4,3489.69,0,186,102,14,9,0,0,NA,9764,300628,NA,0,NA,0,September,2016,2015
A3320700316225003,0,CITY OF KING COVE,King Cove,6498.79,NA,3566,698,76730,120185,96351,2996,0,3.4205,2098,9650.39,7176.21,0,194,204,32,6,0,0,NA,51000,287000,NA,0,NA,0,September,2016,2015
A3321200316225003,0,ALASKA VILLAGE ELECTRIC COOP,Kotlik,22951.1,NA,3722,0,52067,34844,13575,42604,0,4.0191,10970,0,44089.53,0,128,22,9,16,0,0,NA,153882,0,NA,0,NA,0,September,2016,2015
A3321900316225003,0,LIME VILLAGE ELECTRIC UTILITY,Lime Village,1579.41,NA,416,19,2188,1325,305,19,0,6.5996,618,5641.59,4078.55,0,17,1,5,1,0,0,NA,3127,0,NA,0,NA,0,September,2016,2015
A3321800316225003,0,LEVELOCK ELECTRICAL COOP,Levelock,5126.46,NA,3172,94,11246,10066,3024,3492,1138,3.8745,3331,10535.68,12905.96,0,33,13,7,9,2,0,NA,39070,0,NA,0,NA,0,September,2016,2015
A3322100316225003,0,MANOKOTAK POWER COMPANY,Manokotak,10157.54,NA,3135,247,47430,17323,6155,31444,3145,3.464,8663,1422.52,30008.63,0,146,27,6,7,5,0,NA,119131,0,NA,0,NA,0,September,2016,2015
A3323800316225003,0,NORTH SLOPE BOROUGH,Nuiqsut,649.76,NA,31581,927,77978,387076,6761,3069,0,5.4048,0,75370.49,0,0,107,71,4,3,1,0,NA,2110,0,natural_gas,487880,NA,0,September,2016,2015
A3323700316225003,0,NORTH SLOPE BOROUGH,Kaktovik,384.13,NA,17347,671,52020,261780,4192,52180,0,4.4453,28998,65374.02,128904.81,0,80,52,3,6,1,0,NA,392900,0,NA,0,NA,0,September,2016,2015
A3323600316225003,0,NORTH SLOPE BOROUGH,Atqasuk,415.84,NA,14304,459,49996,178351,4343,640,0,7.4321,19986,74607.71,148537.95,0,63,51,2,2,1,0,NA,252720,0,NA,0,NA,0,September,2016,2015
A3323500316225003,0,NORTH SLOPE BOROUGH,Anaktuvuk Pass,203.67,NA,19844,530,52071,215413,2693,2576,0,6.9809,25328,65192.01,176812.24,0,97,63,2,3,1,0,NA,320000,0,NA,0,NA,0,September,2016,2015
A3323000316225003,0,NAPASKIAK ELECTRIC UTILITY,Napaskiak,12194.74,NA,4049,179,35173,28203,1687,1571,2745,4.0495,4660,0,18870.67,0,111,17,8,3,10,0,NA,91492,0,NA,0,NA,0,September,2016,2015
A3323100316225003,0,NATERKAQ LIGHT PLANT,Chefornak,10205.01,NA,3453,304,40137,13656,6386,46463,1248,4.1137,9120,43293.65,37516.94,0,115,11,19,15,5,0,NA,121787,0,NA,0,NA,0,September,2016,2015
A3324100316225003,0,NORTH SLOPE BOROUGH,Wainwright,385.36,NA,36397,1087,108943,382149,4566,3778,0,4.1538,41678,70876.55,173122.08,0,144,76,3,4,1,0,NA,567830,0,NA,0,NA,0,September,2016,2015
A3324000316225003,0,NORTH SLOPE BOROUGH,Point Lay,133.69,NA,2070,472,36309,226180,1648,4303,0,4.8712,20579,60136.06,100244.42,0,62,43,1,2,1,0,NA,269143,0,NA,0,NA,0,September,2016,2015
A3323900316225003,0,NORTH SLOPE BOROUGH,Point Hope,1280.39,NA,22528,899,126408,304488,10440,4588,0,4.6397,32817,90808.9,152261.03,0,185,80,2,6,1,0,NA,506992,0,NA,0,NA,0,September,2016,2015
A3324200316225003,0,NUNAM IQUA ELECTRIC COMPANY,Nunam Iqua,6114.79,NA,2018,248,15913,30837,8095,3583,674,3.96,5483,5429.35,21712.68,0,42,4,3,6,2,0,NA,63224,0,NA,0,NA,0,September,2016,2015
A3324300316225003,0,NUSHAGAK ELECTRIC AND,Dillingham; Aleknagik,84508.33,NA,30300,2360,419145,726832,59205,58107,0,2.8347,93825,259159.66,265965.73,0,958,380,53,51,2,0,NA,1370400,0,NA,0,NA,0,September,2016,2015
A3324700316225003,0,NATIVE VILLAGE OF PERRYVILLE,Perryville,3153.36,NA,162,0,10472,15765,0,259,547,4.0999,1297,1696.11,5317.57,0,46,10,6,3,2,0,NA,30240,0,NA,0,NA,0,September,2016,2015
A3324800316225003,0,PILOT POINT ELECTRIC UTILITY,Pilot Point,4763.64,NA,1723,82,9550,10232,4914,2023,0,4.0066,3006,2400,12043.84,0,34,13,10,4,0,0,NA,32879,0,NA,0,NA,0,September,2016,2015
A3324600316225003,0,PELICAN UTILITY DISTRICT,Pelican,6325.17,NA,1877,355,30631,13847,53733,307,51,4.54,0,0,0,0,79,12,28,1,1,0,NA,0,113610,NA,0,NA,0,September,2016,2015
A3310200316225003,0,AKIACHAK NATIVE COMMUNITY,Akiachak,21515.24,NA,3407,408,62300,14176,16876,53450,7082,2.7527,11467,74421.54,31565.21,0,191,16,11,11,4,0,NA,169015,0,NA,0,NA,0,September,2016,2015
A3311100316225003,0,ALASKA POWER & TELEPHONE,Eagle; Eagle Village,10302.23,NA,1434,116,25618,9772,2524,10913,0,3.15,4485,0,14127.75,0,129,19,7,18,0,0,NA,54835,0,solar,1805,NA,0,September,2016,2015
A3311200316225003,0,ALASKA POWER & TELEPHONE,Haines; Covenant Life,10138.56,GOAT LAKE/KASIDAYA/IPEC/LUTAK,21600,2083,447242,412819,80492,100784,0,3,2169,0,6507,1166569,1123,338,33,31,0,0,NA,32440,0,NA,0,NA,0,September,2016,2015
A3311600316225003,0,ALASKA POWER & TELEPHONE,Mentasta,4085.11,NA,0,0,11589,8063,1223,6266,0,3.1,0,0,0,0,51,13,5,4,0,0,NA,0,0,NA,0,NA,0,September,2016,2015
A3311700316225003,0,ALASKA POWER & TELEPHONE,Naukati,2465.8,NA,960,0,26986,5136,0,5774,0,2.8,0,0,0,0,69,12,0,3,0,0,NA,0,0,NA,0,NA,0,September,2016,2015
A3312400316225003,0,ALASKA VILLAGE ELECTRIC COOP,Alakanuk,26195.63,NA,3048,0,64051,24582,18816,63251,0,3.1653,16662,0,51970.44,0,163,18,10,8,0,0,NA,178856,0,NA,0,NA,0,September,2016,2015
A3312300316225003,0,ALASKA POWER & TELEPHONE,Whale Pass,3943.11,NA,1200,49,16394,3200,308,1606,0,2.6,2102,0,5465.2,0,71,10,2,3,0,0,NA,25949,0,NA,0,NA,0,September,2016,2015
A3312500316225003,0,ALASKA VILLAGE ELECTRIC COOP,Ambler,16856.97,NA,2666,0,40431,15624,16658,35254,0,4.0092,8065,0,32334.2,0,81,20,13,8,0,0,NA,114035,0,NA,0,NA,0,September,2016,2015
A3311900316225003,0,ALASKA POWER & TELEPHONE,Skagway,6185.05,GOAT LAKE HYDRO/KASIDAYA HYDRO,12393,2801,304087,804123,104547,87310,0,3,6772,0,20316,1117451,660,457,43,58,0,0,NA,93520,232800,NA,0,NA,0,September,2016,2015
A3312600316225003,0,ALASKA VILLAGE ELECTRIC COOP,Anvik,7051.43,NA,901,0,13471,8169,4647,6705,0,3.73,3055,0,7661.63,0,41,9,9,12,0,0,NA,35610,0,NA,0,NA,0,September,2016,2015
A3312700316225003,0,ALASKA VILLAGE ELECTRIC COOP,Brevig Mission,16913.45,NA,4188,0,41817,12101,14170,25352,0,3.8365,6933,0,26598.45,0,82,9,11,15,0,0,NA,97409,0,NA,0,NA,0,September,2016,2015
A3312800316225003,0,ALASKA VILLAGE ELECTRIC COOP,Chevak,28271.67,NA,9647,0,76074,32575,21201,61431,0,3.8763,11241,0,43574.61,0,209,19,11,21,0,0,NA,130956,0,wind,81933,NA,0,September,2016,2015
A3313000316225003,0,ALASKA VILLAGE ELECTRIC COOP,Elim,16438.45,NA,1681,0,37908,20640,8942,31284,0,4.0779,7950,0,27372.65,0,94,18,9,19,0,0,NA,102385,0,NA,0,NA,0,September,2016,2015
A3312900316225003,0,ALASKA VILLAGE ELECTRIC COOP,Eek,13754.71,NA,865,0,32390,14824,7509,11942,0,3.3137,5404,0,17605.69,0,106,14,9,9,0,0,NA,70162,0,NA,0,NA,0,September,2016,2015
A3313100316225003,0,ALASKA VILLAGE ELECTRIC COOP,Emmonak,38187.88,NA,4693,0,79436,102319,52896,53128,0,3.2847,22217,0,72976.18,0,199,48,12,30,0,0,NA,283676,0,wind,35000,NA,0,September,2016,2015
A3313200316225003,0,ALASKA VILLAGE ELECTRIC COOP,Gambell,19384.25,NA,25142,0,57353,31178,9659,41264,0,3.614,7896,0,28535.35,0,162,18,11,29,0,0,NA,100590,0,wind,70033,NA,0,September,2016,2015
A3313300316225003,0,ALASKA VILLAGE ELECTRIC COOP,Goodnews Bay,11493.3,NA,1568,0,27767,7609,4758,9007,0,3.6224,4128,0,14953.27,0,78,7,10,7,0,0,NA,52433,0,NA,0,NA,0,September,2016,2015
A3313400316225003,0,ALASKA VILLAGE ELECTRIC COOP,Grayling,10348.03,NA,2252,0,20113,7991,7949,6534,0,3.7478,3511,0,9554.48,0,64,6,10,5,0,0,NA,46771,0,NA,0,NA,0,September,2016,2015
A3313500316225003,0,ALASKA VILLAGE ELECTRIC COOP,Holy Cross,8376.49,NA,2372,0,24279,6367,6304,9645,0,2.962,4002,0,11853.92,0,76,6,12,9,0,0,NA,49333,0,NA,0,NA,0,September,2016,2015
A3313600316225003,0,ALASKA VILLAGE ELECTRIC COOP,Hooper Bay,29522.61,NA,6237,0,83221,73336,19193,64739,0,3.1706,14766,0,45827.76,0,251,40,12,30,0,0,NA,210129,0,wind,47410,NA,0,September,2016,2015
A3313700316225003,0,ALASKA VILLAGE ELECTRIC COOP,Huslia,15586.9,NA,1734,0,45545,3819,7439,20830,0,3.6243,6135,0,20627.71,0,104,8,16,11,0,0,NA,79740,0,NA,0,NA,0,September,2016,2015
A3313800316225003,0,ALASKA VILLAGE ELECTRIC COOP,Kaltag,8594.8,NA,1057,0,19334,5256,2595,18295,0,3.6607,4012,0,12092.57,0,68,10,10,14,0,0,NA,51233,0,solar,839,NA,0,September,2016,2015
A3313900316225003,0,ALASKA VILLAGE ELECTRIC COOP,Kasigluk,23718.09,NA,8707,0,57727,17302,24128,35986,0,3.6152,15239,0,49369.79,0,123,15,9,14,0,0,NA,203844,0,wind,39369,NA,0,September,2016,2015
A3314000316225003,0,ALASKA VILLAGE ELECTRIC COOP,Kiana,20262.8,NA,2657,0,54668,18181,14734,31930,0,3.4793,9728,0,33383.58,0,124,11,14,6,0,0,NA,128393,0,NA,0,NA,0,September,2016,2015
A3314100316225003,0,ALASKA VILLAGE ELECTRIC COOP,Kivalina,17761.33,NA,2839,0,40903,20857,8129,29765,0,4.325,8390,0,28338.9,0,85,10,10,6,0,0,NA,108967,0,NA,0,NA,0,September,2016,2015
A3314200316225003,0,ALASKA VILLAGE ELECTRIC COOP,Koyuk,17009.64,NA,1253,0,35164,18620,13808,30148,0,4.0984,7329,0,24404.1,0,90,12,9,18,0,0,NA,103110,0,NA,0,NA,0,September,2016,2015
A3314400316225003,0,ALASKA VILLAGE ELECTRIC COOP,Marshall,18515.31,NA,2756,0,46927,21643,10217,37923,0,3.7249,8730,0,23560.52,0,109,18,15,8,0,0,NA,123392,0,NA,0,NA,0,September,2016,2015
A3314500316225003,0,ALASKA VILLAGE ELECTRIC COOP,Mekoryuk,9557.98,NA,8809,0,25979,11685,5769,19062,0,3.5093,3735,0,13106.86,0,91,19,11,11,0,0,NA,49972,0,wind,26377,NA,0,September,2016,2015
A3314600316225003,0,ALASKA VILLAGE ELECTRIC COOP,Minto,9454.16,NA,2519,0,21214,6158,9896,8233,0,2.7938,4072,0,11376.35,0,75,12,4,8,0,0,NA,51073,0,NA,0,NA,0,September,2016,2015
A3314700316225003,0,ALASKA VILLAGE ELECTRIC COOP,Mt. Village,28552.01,NA,5125,0,71140,42779,20526,67418,0,3.4823,16151,0,51857.63,0,178,24,18,25,0,0,NA,217137,0,NA,0,NA,0,September,2016,2015
A3314800316225003,0,ALASKA VILLAGE ELECTRIC COOP,New Stuyahok,18196.18,NA,2712,0,42663,21639,6970,37232,0,4.1394,8891,0,34697.13,0,101,19,10,22,0,0,NA,115579,0,NA,0,NA,0,September,2016,2015
A3315000316225003,0,ALASKA VILLAGE ELECTRIC COOP,Noatak,41538.43,NA,3426,0,62409,15158,17140,41499,0,6.9747,10364,0,72068.15,0,117,12,8,15,0,0,NA,146906,0,NA,0,NA,0,September,2016,2015
A3315100316225003,0,ALASKA VILLAGE ELECTRIC COOP,Noorvik,31894.53,NA,2721,0,68494,19012,20185,45840,0,4.3919,11641,0,42154.39,0,131,13,10,20,0,0,NA,150231,0,NA,0,NA,0,September,2016,2015
A3315200316225003,0,ALASKA VILLAGE ELECTRIC COOP,Nulato,18294.76,NA,1050,0,34655,3506,15702,19888,0,3.6994,5695,0,15373.08,0,107,10,17,9,0,0,NA,76825,0,NA,0,NA,0,September,2016,2015
A3315400316225003,0,ALASKA VILLAGE ELECTRIC COOP,Old Harbor,13477.4,NA,2365,0,31170,10124,13417,9937,0,3.1958,5069,0,16200.02,0,96,19,11,4,0,0,NA,70861,0,NA,0,NA,0,September,2016,2015
A3315500316225003,0,ALASKA VILLAGE ELECTRIC COOP,Pilot Station,19587.93,NA,2227,0,48233,20754,19325,47134,0,2.7884,10383,0,24546.45,0,137,12,11,12,0,0,NA,143293,0,NA,0,NA,0,September,2016,2015
